==========================================
SLURM_JOB_ID = 5696378
SLURM_JOB_NODELIST = d13-02
TMPDIR = /tmp/SLURM_5696378
==========================================
/home1/zliu9986/communication-translation
08-27-21 16:01:15 - Dataset Loaded
08-27-21 16:01:15 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=2, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=7.5e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad2_mbart_noBT_lr7.5e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
08-27-21 16:01:44 - epoch 0 | global step 0 | mode train | loss 1.9006 | accuracy 25.0 | mean_length 48.375
08-27-21 16:11:46 - epoch 0 | global step 0 | mode validation | loss 3.137 | accuracy 12.08 | mean_length 63.6134
08-27-21 16:11:46 - Saving model to Output/accGrad2_mbart_noBT_lr7.5e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.08, Saved to Path: Output/accGrad2_mbart_noBT_lr7.5e-6_7distractors_maxstep8192_seed43
08-27-21 16:12:49 - epoch 0 | global step 10 | mode train | loss 2.3955 | accuracy 17.7632 | mean_length 59.0
08-27-21 16:12:52 - epoch 0 | global step 10 | mode train | loss 2.6427 | accuracy 12.5 | mean_length 61.875
08-27-21 16:13:47 - epoch 0 | global step 20 | mode train | loss 2.2394 | accuracy 12.5 | mean_length 62.875
08-27-21 16:13:50 - epoch 0 | global step 20 | mode train | loss 2.3099 | accuracy 0.0 | mean_length 60.625
08-27-21 16:14:44 - epoch 0 | global step 30 | mode train | loss 2.1359 | accuracy 14.4737 | mean_length 63.7961
08-27-21 16:14:47 - epoch 0 | global step 30 | mode train | loss 2.1098 | accuracy 37.5 | mean_length 60.75
08-27-21 16:15:43 - epoch 0 | global step 40 | mode train | loss 2.1035 | accuracy 14.4737 | mean_length 63.6908
08-27-21 16:15:46 - epoch 0 | global step 40 | mode train | loss 2.2257 | accuracy 0.0 | mean_length 64
08-27-21 16:16:43 - epoch 0 | global step 50 | mode train | loss 2.1172 | accuracy 9.2105 | mean_length 63.7566
08-27-21 16:16:45 - epoch 0 | global step 50 | mode train | loss 2.1605 | accuracy 12.5 | mean_length 64
08-27-21 16:17:39 - epoch 0 | global step 60 | mode train | loss 2.0964 | accuracy 8.5526 | mean_length 64
08-27-21 16:17:42 - epoch 0 | global step 60 | mode train | loss 2.0846 | accuracy 25.0 | mean_length 64
