==========================================
SLURM_JOB_ID = 5696371
SLURM_JOB_NODELIST = d14-17
TMPDIR = /tmp/SLURM_5696371
==========================================
/home1/zliu9986/communication-translation
08-27-21 15:56:01 - Dataset Loaded
08-27-21 15:56:01 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=2, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=9e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad2_mbart_noBT_lr9.0e-6_7distractors_maxstep8192_seed42', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
08-27-21 15:56:28 - epoch 0 | global step 0 | mode train | loss 2.7459 | accuracy 12.5 | mean_length 52.5
08-27-21 16:06:07 - epoch 0 | global step 0 | mode validation | loss 3.3243 | accuracy 12.34 | mean_length 63.292
08-27-21 16:06:07 - Saving model to Output/accGrad2_mbart_noBT_lr9.0e-6_7distractors_maxstep8192_seed42
Epoch: 0, Prediction Accuracy: 12.34, Saved to Path: Output/accGrad2_mbart_noBT_lr9.0e-6_7distractors_maxstep8192_seed42
08-27-21 16:07:10 - epoch 0 | global step 10 | mode train | loss 2.8381 | accuracy 12.5 | mean_length 61.0855
08-27-21 16:07:12 - epoch 0 | global step 10 | mode train | loss 2.5667 | accuracy 50.0 | mean_length 64
08-27-21 16:08:04 - epoch 0 | global step 20 | mode train | loss 2.9842 | accuracy 12.5 | mean_length 63.7039
08-27-21 16:08:07 - epoch 0 | global step 20 | mode train | loss 2.0074 | accuracy 12.5 | mean_length 64
08-27-21 16:08:59 - epoch 0 | global step 30 | mode train | loss 2.5806 | accuracy 11.8421 | mean_length 62.6645
08-27-21 16:09:01 - epoch 0 | global step 30 | mode train | loss 2.3059 | accuracy 12.5 | mean_length 64
08-27-21 16:09:53 - epoch 0 | global step 40 | mode train | loss 2.656 | accuracy 14.4737 | mean_length 64
08-27-21 16:09:55 - epoch 0 | global step 40 | mode train | loss 2.3367 | accuracy 12.5 | mean_length 64
08-27-21 16:10:47 - epoch 0 | global step 50 | mode train | loss 2.6257 | accuracy 8.5526 | mean_length 64
08-27-21 16:10:49 - epoch 0 | global step 50 | mode train | loss 2.1859 | accuracy 12.5 | mean_length 64
08-27-21 16:11:41 - epoch 0 | global step 60 | mode train | loss 2.2862 | accuracy 17.7632 | mean_length 63.8618
08-27-21 16:11:43 - epoch 0 | global step 60 | mode train | loss 2.2497 | accuracy 0.0 | mean_length 64
08-27-21 16:12:35 - epoch 0 | global step 70 | mode train | loss 2.1025 | accuracy 12.5 | mean_length 63.7829
08-27-21 16:12:37 - epoch 0 | global step 70 | mode train | loss 2.1705 | accuracy 25.0 | mean_length 64
08-27-21 16:13:28 - epoch 0 | global step 80 | mode train | loss 2.0969 | accuracy 18.4211 | mean_length 64
08-27-21 16:13:31 - epoch 0 | global step 80 | mode train | loss 1.9918 | accuracy 12.5 | mean_length 64
08-27-21 16:14:22 - epoch 0 | global step 90 | mode train | loss 2.1321 | accuracy 8.5526 | mean_length 63.9408
08-27-21 16:14:25 - epoch 0 | global step 90 | mode train | loss 2.0323 | accuracy 25.0 | mean_length 64
08-27-21 16:15:16 - epoch 0 | global step 100 | mode train | loss 2.0688 | accuracy 13.1579 | mean_length 64
08-27-21 16:15:19 - epoch 0 | global step 100 | mode train | loss 2.157 | accuracy 0.0 | mean_length 64
08-27-21 16:16:10 - epoch 0 | global step 110 | mode train | loss 2.0817 | accuracy 17.1053 | mean_length 64
08-27-21 16:16:13 - epoch 0 | global step 110 | mode train | loss 1.9983 | accuracy 25.0 | mean_length 64
08-27-21 16:17:04 - epoch 0 | global step 120 | mode train | loss 2.1015 | accuracy 13.1579 | mean_length 64
08-27-21 16:17:07 - epoch 0 | global step 120 | mode train | loss 2.0844 | accuracy 37.5 | mean_length 64
08-27-21 16:17:58 - epoch 0 | global step 130 | mode train | loss 2.1006 | accuracy 13.8158 | mean_length 64
08-27-21 16:18:01 - epoch 0 | global step 130 | mode train | loss 2.1621 | accuracy 0.0 | mean_length 64
08-27-21 16:18:52 - epoch 0 | global step 140 | mode train | loss 2.1359 | accuracy 13.1579 | mean_length 64
08-27-21 16:18:55 - epoch 0 | global step 140 | mode train | loss 2.0385 | accuracy 25.0 | mean_length 64
08-27-21 16:19:46 - epoch 0 | global step 150 | mode train | loss 2.1108 | accuracy 12.5 | mean_length 63.6447
08-27-21 16:19:49 - epoch 0 | global step 150 | mode train | loss 2.1131 | accuracy 12.5 | mean_length 64
08-27-21 16:20:40 - epoch 0 | global step 160 | mode train | loss 2.0991 | accuracy 15.7895 | mean_length 63.7434
08-27-21 16:20:42 - epoch 0 | global step 160 | mode train | loss 2.0795 | accuracy 25.0 | mean_length 64
08-27-21 16:21:34 - epoch 0 | global step 170 | mode train | loss 2.1091 | accuracy 9.2105 | mean_length 63.8553
08-27-21 16:21:36 - epoch 0 | global step 170 | mode train | loss 1.9984 | accuracy 37.5 | mean_length 64
08-27-21 16:22:28 - epoch 0 | global step 180 | mode train | loss 2.0974 | accuracy 13.8158 | mean_length 63.6842
08-27-21 16:22:30 - epoch 0 | global step 180 | mode train | loss 2.0349 | accuracy 37.5 | mean_length 64
08-27-21 16:23:21 - epoch 0 | global step 190 | mode train | loss 2.0917 | accuracy 8.5526 | mean_length 64
