==========================================
SLURM_JOB_ID = 5808295
SLURM_JOB_NODELIST = d13-09
TMPDIR = /tmp/SLURM_5808295
==========================================
/home1/zliu9986/communication-translation
09-08-21 17:47:28 - Dataset Loaded
09-08-21 17:47:28 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_noBT.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=2e-05, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_noBT_lr2.0e-5_7distractors_maxstep8192_seed42', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-08-21 17:57:37 - epoch 0 | global step 0 | mode validation | loss 3.3249 | accuracy 12.64 | mean_length 63.292
09-08-21 17:57:37 - Saving model to Output/accGrad4_mbart_noBT_lr2.0e-5_7distractors_maxstep8192_seed42
Epoch: 0, Prediction Accuracy: 12.64, Saved to Path: Output/accGrad4_mbart_noBT_lr2.0e-5_7distractors_maxstep8192_seed42
09-08-21 17:59:35 - epoch 0 | global step 10 | mode train | loss 2.4535 | accuracy 12.1875 | mean_length 59.3781
09-08-21 18:01:22 - epoch 0 | global step 20 | mode train | loss 2.1074 | accuracy 11.25 | mean_length 63.3469
09-08-21 18:03:10 - epoch 0 | global step 30 | mode train | loss 2.104 | accuracy 12.5 | mean_length 62.3813
09-08-21 18:04:58 - epoch 0 | global step 40 | mode train | loss 2.0865 | accuracy 16.5625 | mean_length 59.0781
09-08-21 18:06:46 - epoch 0 | global step 50 | mode train | loss 2.078 | accuracy 10.9375 | mean_length 61.025
09-08-21 18:08:33 - epoch 0 | global step 60 | mode train | loss 2.0754 | accuracy 12.1875 | mean_length 61.7281
09-08-21 18:10:21 - epoch 0 | global step 70 | mode train | loss 2.0802 | accuracy 13.4375 | mean_length 62.0938
09-08-21 18:12:09 - epoch 0 | global step 80 | mode train | loss 2.0826 | accuracy 17.1875 | mean_length 61.35
09-08-21 18:13:56 - epoch 0 | global step 90 | mode train | loss 2.0952 | accuracy 11.5625 | mean_length 63.2406
09-08-21 18:15:44 - epoch 0 | global step 100 | mode train | loss 2.0902 | accuracy 10.625 | mean_length 63.4312
09-08-21 18:17:31 - epoch 0 | global step 110 | mode train | loss 2.0893 | accuracy 14.0625 | mean_length 64
09-08-21 18:19:19 - epoch 0 | global step 120 | mode train | loss 2.0824 | accuracy 14.375 | mean_length 63.4281
