==========================================
SLURM_JOB_ID = 5749448
SLURM_JOB_NODELIST = d11-02
TMPDIR = /tmp/SLURM_5749448
==========================================
/home1/zliu9986/communication-translation
09-01-21 17:53:29 - Dataset Loaded
09-01-21 17:53:29 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=8e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart_bt_en+zh_lr25e-6', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192_seed42', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-01-21 17:54:03 - epoch 0 | global step 0 | mode train | loss 2.743 | accuracy 12.5 | mean_length 36.25
09-01-21 18:03:35 - epoch 0 | global step 0 | mode validation | loss 2.7588 | accuracy 12.7 | mean_length 48.111
09-01-21 18:03:35 - Saving model to Output/accGrad4_mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192_seed42
Epoch: 0, Prediction Accuracy: 12.7, Saved to Path: Output/accGrad4_mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192_seed42
09-01-21 18:03:48 - epoch 0 | global step 0 | mode train | loss 2.5809 | accuracy 25.0 | mean_length 36.25
09-01-21 18:13:23 - epoch 0 | global step 0 | mode validation | loss 2.767 | accuracy 12.34 | mean_length 48.0264
09-01-21 18:13:25 - epoch 0 | global step 0 | mode train | loss 3.5135 | accuracy 0.0 | mean_length 40.875
09-01-21 18:22:54 - epoch 0 | global step 0 | mode validation | loss 2.7545 | accuracy 12.8 | mean_length 47.81
09-01-21 18:22:54 - Saving model to Output/accGrad4_mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192_seed42
Epoch: 0, Prediction Accuracy: 12.8, Saved to Path: Output/accGrad4_mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192_seed42
09-01-21 18:24:43 - epoch 0 | global step 10 | mode train | loss 2.4486 | accuracy 13.5135 | mean_length 53.723
09-01-21 18:24:46 - epoch 0 | global step 10 | mode train | loss 1.902 | accuracy 12.5 | mean_length 54.875
09-01-21 18:24:49 - epoch 0 | global step 10 | mode train | loss 2.2132 | accuracy 12.5 | mean_length 38
09-01-21 18:24:51 - epoch 0 | global step 10 | mode train | loss 2.0491 | accuracy 25.0 | mean_length 43.875
09-01-21 18:26:30 - epoch 0 | global step 20 | mode train | loss 2.1808 | accuracy 12.5 | mean_length 49.1284
09-01-21 18:26:33 - epoch 0 | global step 20 | mode train | loss 2.0986 | accuracy 12.5 | mean_length 61.5
09-01-21 18:26:36 - epoch 0 | global step 20 | mode train | loss 2.0702 | accuracy 12.5 | mean_length 52.625
09-01-21 18:26:38 - epoch 0 | global step 20 | mode train | loss 2.0095 | accuracy 25.0 | mean_length 62.875
09-01-21 18:28:18 - epoch 0 | global step 30 | mode train | loss 2.1186 | accuracy 10.8108 | mean_length 56.7365
09-01-21 18:28:20 - epoch 0 | global step 30 | mode train | loss 2.1348 | accuracy 0.0 | mean_length 60.5
09-01-21 18:28:23 - epoch 0 | global step 30 | mode train | loss 2.1197 | accuracy 25.0 | mean_length 59.125
09-01-21 18:28:26 - epoch 0 | global step 30 | mode train | loss 1.9627 | accuracy 37.5 | mean_length 53.25
09-01-21 18:30:11 - epoch 0 | global step 40 | mode train | loss 2.0787 | accuracy 17.2297 | mean_length 53.6216
09-01-21 18:30:14 - epoch 0 | global step 40 | mode train | loss 2.0256 | accuracy 12.5 | mean_length 55.875
09-01-21 18:30:16 - epoch 0 | global step 40 | mode train | loss 2.2336 | accuracy 12.5 | mean_length 55.625
09-01-21 18:30:19 - epoch 0 | global step 40 | mode train | loss 2.1999 | accuracy 0.0 | mean_length 43.375
09-01-21 18:32:01 - epoch 0 | global step 50 | mode train | loss 2.0801 | accuracy 14.527 | mean_length 56.5743
09-01-21 18:32:03 - epoch 0 | global step 50 | mode train | loss 2.1182 | accuracy 0.0 | mean_length 60.5
09-01-21 18:32:06 - epoch 0 | global step 50 | mode train | loss 2.1 | accuracy 0.0 | mean_length 60.5
09-01-21 18:32:09 - epoch 0 | global step 50 | mode train | loss 2.1027 | accuracy 12.5 | mean_length 60.5
