==========================================
SLURM_JOB_ID = 5747540
SLURM_JOB_NODELIST = d13-07
TMPDIR = /tmp/SLURM_5747540
==========================================
/home1/zliu9986/communication-translation
09-01-21 10:54:30 - Dataset Loaded
09-01-21 10:54:30 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=9e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_noBT_lr9.0e-6_7distractors_maxstep8192_seed42', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-01-21 10:55:03 - epoch 0 | global step 0 | mode train | loss 2.7459 | accuracy 12.5 | mean_length 52.5
09-01-21 11:04:45 - epoch 0 | global step 0 | mode validation | loss 3.3243 | accuracy 12.34 | mean_length 63.292
09-01-21 11:04:45 - Saving model to Output/accGrad4_mbart_noBT_lr9.0e-6_7distractors_maxstep8192_seed42
Epoch: 0, Prediction Accuracy: 12.34, Saved to Path: Output/accGrad4_mbart_noBT_lr9.0e-6_7distractors_maxstep8192_seed42
09-01-21 11:04:58 - epoch 0 | global step 0 | mode train | loss 2.402 | accuracy 25.0 | mean_length 57.375
09-01-21 11:14:46 - epoch 0 | global step 0 | mode validation | loss 3.352 | accuracy 12.12 | mean_length 63.213
09-01-21 11:14:49 - epoch 0 | global step 0 | mode train | loss 3.0901 | accuracy 0.0 | mean_length 59.375
09-01-21 11:26:07 - epoch 0 | global step 0 | mode validation | loss 3.3595 | accuracy 12.24 | mean_length 63.1684
09-01-21 11:27:51 - epoch 0 | global step 10 | mode train | loss 2.7369 | accuracy 10.473 | mean_length 53.5236
09-01-21 11:27:54 - epoch 0 | global step 10 | mode train | loss 2.3387 | accuracy 12.5 | mean_length 58.625
09-01-21 11:27:57 - epoch 0 | global step 10 | mode train | loss 2.6284 | accuracy 0.0 | mean_length 59.375
09-01-21 11:27:59 - epoch 0 | global step 10 | mode train | loss 2.7425 | accuracy 12.5 | mean_length 42.125
09-01-21 11:29:43 - epoch 0 | global step 20 | mode train | loss 2.4192 | accuracy 12.1622 | mean_length 51.8378
09-01-21 11:29:46 - epoch 0 | global step 20 | mode train | loss 2.1596 | accuracy 12.5 | mean_length 37.125
09-01-21 11:29:49 - epoch 0 | global step 20 | mode train | loss 2.1463 | accuracy 37.5 | mean_length 64
09-01-21 11:29:51 - epoch 0 | global step 20 | mode train | loss 2.179 | accuracy 0.0 | mean_length 41.75
09-01-21 11:31:31 - epoch 0 | global step 30 | mode train | loss 2.3985 | accuracy 10.8108 | mean_length 33.9865
09-01-21 11:31:34 - epoch 0 | global step 30 | mode train | loss 2.5788 | accuracy 12.5 | mean_length 36.5
09-01-21 11:31:36 - epoch 0 | global step 30 | mode train | loss 2.1067 | accuracy 25.0 | mean_length 48.75
09-01-21 11:31:39 - epoch 0 | global step 30 | mode train | loss 1.9406 | accuracy 12.5 | mean_length 34.25
09-01-21 11:33:21 - epoch 0 | global step 40 | mode train | loss 2.2406 | accuracy 14.1892 | mean_length 46.9324
09-01-21 11:33:24 - epoch 0 | global step 40 | mode train | loss 2.0161 | accuracy 25.0 | mean_length 44.5
09-01-21 11:33:27 - epoch 0 | global step 40 | mode train | loss 2.3501 | accuracy 12.5 | mean_length 52.125
09-01-21 11:33:29 - epoch 0 | global step 40 | mode train | loss 2.4477 | accuracy 12.5 | mean_length 57.5
09-01-21 11:35:11 - epoch 0 | global step 50 | mode train | loss 2.322 | accuracy 13.5135 | mean_length 55.3176
