==========================================
SLURM_JOB_ID = 5965065
SLURM_JOB_NODELIST = d14-07
TMPDIR = /tmp/SLURM_5965065
==========================================
/home1/zliu9986/communication-translation
09-20-21 00:27:55 - Dataset Loaded
09-20-21 00:27:55 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/en-zh_ec_captions.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=7.5e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/bt_en-zh_captions', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh-captions_lr7.5e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-20-21 00:37:52 - epoch 0 | global step 0 | mode validation | loss 2.3707 | accuracy 12.74 | mean_length 33.7326
09-20-21 00:37:52 - Saving model to Output/accGrad4_mbart_BTen+zh-captions_lr7.5e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.74, Saved to Path: Output/accGrad4_mbart_BTen+zh-captions_lr7.5e-6_7distractors_maxstep8192_seed43
09-20-21 00:39:49 - epoch 0 | global step 10 | mode train | loss 2.1951 | accuracy 15.625 | mean_length 43.0219
09-20-21 00:41:36 - epoch 0 | global step 20 | mode train | loss 2.1043 | accuracy 15.9375 | mean_length 49.0031
09-20-21 00:43:24 - epoch 0 | global step 30 | mode train | loss 2.1118 | accuracy 14.0625 | mean_length 45.0625
09-20-21 00:45:11 - epoch 0 | global step 40 | mode train | loss 2.1005 | accuracy 12.5 | mean_length 44.7188
09-20-21 00:46:58 - epoch 0 | global step 50 | mode train | loss 2.0574 | accuracy 13.4375 | mean_length 47.9375
09-20-21 00:48:45 - epoch 0 | global step 60 | mode train | loss 2.0628 | accuracy 14.6875 | mean_length 50.1313
09-20-21 00:50:33 - epoch 0 | global step 70 | mode train | loss 2.0292 | accuracy 14.375 | mean_length 46.4906
09-20-21 00:52:20 - epoch 0 | global step 80 | mode train | loss 2.0127 | accuracy 18.125 | mean_length 51.6469
09-20-21 00:54:07 - epoch 0 | global step 90 | mode train | loss 2.067 | accuracy 11.25 | mean_length 53.0406
09-20-21 00:55:55 - epoch 0 | global step 100 | mode train | loss 2.0261 | accuracy 14.0625 | mean_length 54.525
09-20-21 00:57:42 - epoch 0 | global step 110 | mode train | loss 2.0665 | accuracy 13.125 | mean_length 61.2062
09-20-21 00:59:30 - epoch 0 | global step 120 | mode train | loss 2.087 | accuracy 12.5 | mean_length 63.0063
09-20-21 01:01:18 - epoch 0 | global step 130 | mode train | loss 2.0712 | accuracy 13.125 | mean_length 62.55
09-20-21 01:03:05 - epoch 0 | global step 140 | mode train | loss 2.0626 | accuracy 12.5 | mean_length 63.2125
09-20-21 01:04:53 - epoch 0 | global step 150 | mode train | loss 2.0671 | accuracy 10.625 | mean_length 62.8375
09-20-21 01:06:40 - epoch 0 | global step 160 | mode train | loss 2.0566 | accuracy 15.0 | mean_length 62.9844
09-20-21 01:08:27 - epoch 0 | global step 170 | mode train | loss 2.0757 | accuracy 14.375 | mean_length 62.4375
09-20-21 01:10:14 - epoch 0 | global step 180 | mode train | loss 2.0574 | accuracy 15.9375 | mean_length 60.2594
09-20-21 01:12:01 - epoch 0 | global step 190 | mode train | loss 2.0489 | accuracy 10.9375 | mean_length 60.0531
09-20-21 01:13:49 - epoch 0 | global step 200 | mode train | loss 2.0663 | accuracy 14.0625 | mean_length 57.2125
09-20-21 01:15:36 - epoch 0 | global step 210 | mode train | loss 2.0651 | accuracy 16.25 | mean_length 62.9875
09-20-21 01:17:23 - epoch 0 | global step 220 | mode train | loss 2.0768 | accuracy 14.0625 | mean_length 64
09-20-21 01:19:11 - epoch 0 | global step 230 | mode train | loss 2.0913 | accuracy 10.3125 | mean_length 64
09-20-21 01:20:58 - epoch 0 | global step 240 | mode train | loss 2.0786 | accuracy 10.625 | mean_length 64
09-20-21 01:22:46 - epoch 0 | global step 250 | mode train | loss 2.0625 | accuracy 10.0 | mean_length 63.8406
09-20-21 01:24:33 - epoch 0 | global step 260 | mode train | loss 2.0566 | accuracy 10.3125 | mean_length 63.825
09-20-21 01:26:20 - epoch 0 | global step 270 | mode train | loss 2.0323 | accuracy 14.375 | mean_length 64
09-20-21 01:28:08 - epoch 0 | global step 280 | mode train | loss 2.0396 | accuracy 14.0625 | mean_length 64
09-20-21 01:29:55 - epoch 0 | global step 290 | mode train | loss 2.0046 | accuracy 15.9375 | mean_length 64
09-20-21 01:31:43 - epoch 0 | global step 300 | mode train | loss 2.0396 | accuracy 14.0625 | mean_length 64
09-20-21 01:33:30 - epoch 0 | global step 310 | mode train | loss 2.009 | accuracy 16.25 | mean_length 64
09-20-21 01:35:18 - epoch 0 | global step 320 | mode train | loss 1.9368 | accuracy 20.625 | mean_length 64
09-20-21 01:37:05 - epoch 0 | global step 330 | mode train | loss 2.1217 | accuracy 16.875 | mean_length 64
09-20-21 01:38:53 - epoch 0 | global step 340 | mode train | loss 2.0645 | accuracy 15.0 | mean_length 64
09-20-21 01:40:41 - epoch 0 | global step 350 | mode train | loss 2.0505 | accuracy 15.625 | mean_length 64
09-20-21 01:42:28 - epoch 0 | global step 360 | mode train | loss 2.0145 | accuracy 19.375 | mean_length 64
09-20-21 01:44:16 - epoch 0 | global step 370 | mode train | loss 2.0815 | accuracy 16.875 | mean_length 64
09-20-21 01:46:03 - epoch 0 | global step 380 | mode train | loss 2.1758 | accuracy 15.625 | mean_length 64
09-20-21 01:47:51 - epoch 0 | global step 390 | mode train | loss 2.1032 | accuracy 12.1875 | mean_length 63.8312
09-20-21 01:49:38 - epoch 0 | global step 400 | mode train | loss 2.106 | accuracy 12.5 | mean_length 64
09-20-21 01:51:26 - epoch 0 | global step 410 | mode train | loss 2.0821 | accuracy 13.4375 | mean_length 64
