==========================================
SLURM_JOB_ID = 5984723
SLURM_JOB_NODELIST = d13-09
TMPDIR = /tmp/SLURM_5984723
==========================================
/home1/zliu9986/communication-translation
09-21-21 22:59:34 - Dataset Loaded
09-21-21 22:59:34 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/en-zh_ec_captions.yml', cpu=False, csv_headers=['mode', 'epoch', 'global step', 'loss', 'accuracy', 'mean_length'], decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=3e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/bt_en-zh_captions', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh-captions_lr3.0e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-21-21 23:09:31 - epoch 0 | global step 0 | mode validation | loss 2.3707 | accuracy 12.74 | mean_length 33.7326
09-21-21 23:09:31 - Saving model to Output/accGrad4_mbart_BTen+zh-captions_lr3.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.74, Saved to Path: Output/accGrad4_mbart_BTen+zh-captions_lr3.0e-6_7distractors_maxstep8192_seed43
09-21-21 23:11:30 - epoch 0 | global step 10 | mode train | loss 2.276 | accuracy 15.0 | mean_length 37.3188
09-21-21 23:13:18 - epoch 0 | global step 20 | mode train | loss 2.2733 | accuracy 14.375 | mean_length 45.1187
09-21-21 23:15:05 - epoch 0 | global step 30 | mode train | loss 2.2605 | accuracy 11.875 | mean_length 51.0625
09-21-21 23:16:53 - epoch 0 | global step 40 | mode train | loss 2.2089 | accuracy 11.875 | mean_length 52.9125
09-21-21 23:18:41 - epoch 0 | global step 50 | mode train | loss 2.1308 | accuracy 11.5625 | mean_length 53.0938
09-21-21 23:20:30 - epoch 0 | global step 60 | mode train | loss 2.1373 | accuracy 13.75 | mean_length 52.5375
09-21-21 23:22:18 - epoch 0 | global step 70 | mode train | loss 2.1048 | accuracy 14.0625 | mean_length 51.3156
09-21-21 23:24:06 - epoch 0 | global step 80 | mode train | loss 2.0799 | accuracy 15.0 | mean_length 51.825
09-21-21 23:25:54 - epoch 0 | global step 90 | mode train | loss 2.1307 | accuracy 9.375 | mean_length 53.6594
09-21-21 23:27:43 - epoch 0 | global step 100 | mode train | loss 2.0939 | accuracy 13.4375 | mean_length 51.1562
09-21-21 23:29:31 - epoch 0 | global step 110 | mode train | loss 2.0866 | accuracy 13.75 | mean_length 49.5938
09-21-21 23:31:19 - epoch 0 | global step 120 | mode train | loss 2.1214 | accuracy 11.875 | mean_length 51.1219
