==========================================
SLURM_JOB_ID = 5808294
SLURM_JOB_NODELIST = d13-08
TMPDIR = /tmp/SLURM_5808294
==========================================
/home1/zliu9986/communication-translation
09-08-21 17:46:15 - Dataset Loaded
09-08-21 17:46:15 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_en+zh.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=2e-05, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart_bt_en+zh_lr25e-6', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh_lr2.0e-5_7distractors_maxstep8192_seed42', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-08-21 17:56:14 - epoch 0 | global step 0 | mode validation | loss 2.7472 | accuracy 12.48 | mean_length 48.111
09-08-21 17:56:14 - Saving model to Output/accGrad4_mbart_BTen+zh_lr2.0e-5_7distractors_maxstep8192_seed42
Epoch: 0, Prediction Accuracy: 12.48, Saved to Path: Output/accGrad4_mbart_BTen+zh_lr2.0e-5_7distractors_maxstep8192_seed42
09-08-21 17:57:58 - epoch 0 | global step 10 | mode train | loss 2.4015 | accuracy 11.5625 | mean_length 34.3531
09-08-21 17:58:55 - epoch 0 | global step 20 | mode train | loss 2.1307 | accuracy 12.1875 | mean_length 15.4156
09-08-21 17:59:54 - epoch 0 | global step 30 | mode train | loss 2.099 | accuracy 12.1875 | mean_length 15.6625
09-08-21 18:01:03 - epoch 0 | global step 40 | mode train | loss 2.0777 | accuracy 13.75 | mean_length 18.0281
09-08-21 18:02:24 - epoch 0 | global step 50 | mode train | loss 2.0807 | accuracy 16.25 | mean_length 18.7906
09-08-21 18:03:43 - epoch 0 | global step 60 | mode train | loss 2.0783 | accuracy 12.1875 | mean_length 18.9219
09-08-21 18:05:12 - epoch 0 | global step 70 | mode train | loss 2.0886 | accuracy 12.1875 | mean_length 34.3312
09-08-21 18:06:59 - epoch 0 | global step 80 | mode train | loss 2.0829 | accuracy 11.25 | mean_length 63.7281
09-08-21 18:08:47 - epoch 0 | global step 90 | mode train | loss 2.0935 | accuracy 13.4375 | mean_length 64
09-08-21 18:10:34 - epoch 0 | global step 100 | mode train | loss 2.0924 | accuracy 11.25 | mean_length 64
09-08-21 18:12:21 - epoch 0 | global step 110 | mode train | loss 2.0931 | accuracy 11.5625 | mean_length 64
09-08-21 18:14:08 - epoch 0 | global step 120 | mode train | loss 2.0837 | accuracy 11.875 | mean_length 64
09-08-21 18:15:55 - epoch 0 | global step 130 | mode train | loss 2.0789 | accuracy 10.3125 | mean_length 64
09-08-21 18:17:42 - epoch 0 | global step 140 | mode train | loss 2.087 | accuracy 13.4375 | mean_length 64
09-08-21 18:19:29 - epoch 0 | global step 150 | mode train | loss 2.0827 | accuracy 10.625 | mean_length 64
09-08-21 18:21:16 - epoch 0 | global step 160 | mode train | loss 2.0816 | accuracy 13.75 | mean_length 64
09-08-21 18:23:03 - epoch 0 | global step 170 | mode train | loss 2.0643 | accuracy 14.6875 | mean_length 64
09-08-21 18:24:51 - epoch 0 | global step 180 | mode train | loss 2.0268 | accuracy 13.4375 | mean_length 64
09-08-21 18:26:39 - epoch 0 | global step 190 | mode train | loss 2.0834 | accuracy 10.9375 | mean_length 64
09-08-21 18:28:26 - epoch 0 | global step 200 | mode train | loss 2.0769 | accuracy 16.25 | mean_length 64
09-08-21 18:30:13 - epoch 0 | global step 210 | mode train | loss 2.0843 | accuracy 16.875 | mean_length 64
09-08-21 18:32:01 - epoch 0 | global step 220 | mode train | loss 2.0876 | accuracy 15.9375 | mean_length 64
09-08-21 18:33:48 - epoch 0 | global step 230 | mode train | loss 2.0874 | accuracy 10.9375 | mean_length 64
09-08-21 18:35:36 - epoch 0 | global step 240 | mode train | loss 2.0867 | accuracy 9.375 | mean_length 64
09-08-21 18:37:23 - epoch 0 | global step 250 | mode train | loss 2.0865 | accuracy 11.25 | mean_length 64
09-08-21 18:39:11 - epoch 0 | global step 260 | mode train | loss 2.0808 | accuracy 15.3125 | mean_length 64
09-08-21 18:40:58 - epoch 0 | global step 270 | mode train | loss 2.0817 | accuracy 14.0625 | mean_length 64
09-08-21 18:42:45 - epoch 0 | global step 280 | mode train | loss 2.0805 | accuracy 12.8125 | mean_length 64
09-08-21 18:44:33 - epoch 0 | global step 290 | mode train | loss 2.0801 | accuracy 10.0 | mean_length 64
09-08-21 18:46:20 - epoch 0 | global step 300 | mode train | loss 2.0811 | accuracy 13.75 | mean_length 64
09-08-21 18:48:07 - epoch 0 | global step 310 | mode train | loss 2.0836 | accuracy 11.25 | mean_length 64
09-08-21 18:49:55 - epoch 0 | global step 320 | mode train | loss 2.0815 | accuracy 12.1875 | mean_length 64
09-08-21 18:51:42 - epoch 0 | global step 330 | mode train | loss 2.0828 | accuracy 11.875 | mean_length 64
09-08-21 18:53:30 - epoch 0 | global step 340 | mode train | loss 2.0799 | accuracy 14.375 | mean_length 64
09-08-21 18:55:17 - epoch 0 | global step 350 | mode train | loss 2.0829 | accuracy 11.875 | mean_length 64
09-08-21 18:57:04 - epoch 0 | global step 360 | mode train | loss 2.081 | accuracy 11.25 | mean_length 64
