==========================================
SLURM_JOB_ID = 5860837
SLURM_JOB_NODELIST = d14-06
TMPDIR = /tmp/SLURM_5860837
==========================================
/home1/zliu9986/communication-translation
09-12-21 22:33:55 - Dataset Loaded
09-12-21 22:33:55 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_noBT.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=1.5e-05, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_noBT_lr1.5e-5_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-12-21 22:44:03 - epoch 0 | global step 0 | mode validation | loss 3.1148 | accuracy 12.42 | mean_length 63.6134
09-12-21 22:44:03 - Saving model to Output/accGrad4_mbart_noBT_lr1.5e-5_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.42, Saved to Path: Output/accGrad4_mbart_noBT_lr1.5e-5_7distractors_maxstep8192_seed43
09-12-21 22:46:01 - epoch 0 | global step 10 | mode train | loss 2.2442 | accuracy 18.75 | mean_length 59.8281
09-12-21 22:47:49 - epoch 0 | global step 20 | mode train | loss 2.1268 | accuracy 13.4375 | mean_length 64
09-12-21 22:49:36 - epoch 0 | global step 30 | mode train | loss 2.1011 | accuracy 13.125 | mean_length 64
09-12-21 22:51:24 - epoch 0 | global step 40 | mode train | loss 2.1115 | accuracy 9.6875 | mean_length 64
09-12-21 22:53:11 - epoch 0 | global step 50 | mode train | loss 2.0852 | accuracy 15.9375 | mean_length 64
09-12-21 22:54:59 - epoch 0 | global step 60 | mode train | loss 2.0854 | accuracy 10.9375 | mean_length 64
09-12-21 22:56:46 - epoch 0 | global step 70 | mode train | loss 2.0842 | accuracy 14.6875 | mean_length 64
09-12-21 22:58:34 - epoch 0 | global step 80 | mode train | loss 2.0777 | accuracy 13.4375 | mean_length 64
09-12-21 23:00:21 - epoch 0 | global step 90 | mode train | loss 2.1007 | accuracy 10.625 | mean_length 64
09-12-21 23:02:09 - epoch 0 | global step 100 | mode train | loss 2.0843 | accuracy 11.5625 | mean_length 64
09-12-21 23:03:56 - epoch 0 | global step 110 | mode train | loss 2.0763 | accuracy 13.4375 | mean_length 64
09-12-21 23:05:44 - epoch 0 | global step 120 | mode train | loss 2.0917 | accuracy 12.5 | mean_length 64
09-12-21 23:07:31 - epoch 0 | global step 130 | mode train | loss 2.0835 | accuracy 10.625 | mean_length 64
09-12-21 23:09:19 - epoch 0 | global step 140 | mode train | loss 2.0756 | accuracy 15.3125 | mean_length 64
09-12-21 23:11:06 - epoch 0 | global step 150 | mode train | loss 2.0836 | accuracy 10.9375 | mean_length 64
09-12-21 23:12:54 - epoch 0 | global step 160 | mode train | loss 2.0769 | accuracy 12.8125 | mean_length 64
09-12-21 23:14:41 - epoch 0 | global step 170 | mode train | loss 2.0678 | accuracy 15.3125 | mean_length 64
09-12-21 23:16:29 - epoch 0 | global step 180 | mode train | loss 2.058 | accuracy 18.4375 | mean_length 64
09-12-21 23:18:16 - epoch 0 | global step 190 | mode train | loss 2.2654 | accuracy 13.4375 | mean_length 64
09-12-21 23:20:03 - epoch 0 | global step 200 | mode train | loss 2.2686 | accuracy 14.6875 | mean_length 64
09-12-21 23:21:51 - epoch 0 | global step 210 | mode train | loss 2.1479 | accuracy 15.0 | mean_length 64
09-12-21 23:23:38 - epoch 0 | global step 220 | mode train | loss 2.0976 | accuracy 10.9375 | mean_length 64
09-12-21 23:25:26 - epoch 0 | global step 230 | mode train | loss 2.1379 | accuracy 13.125 | mean_length 64
09-12-21 23:27:13 - epoch 0 | global step 240 | mode train | loss 2.0673 | accuracy 17.5 | mean_length 64
09-12-21 23:29:01 - epoch 0 | global step 250 | mode train | loss 2.0719 | accuracy 19.375 | mean_length 64
09-12-21 23:30:48 - epoch 0 | global step 260 | mode train | loss 2.0095 | accuracy 18.125 | mean_length 64
09-12-21 23:32:36 - epoch 0 | global step 270 | mode train | loss 1.9825 | accuracy 18.75 | mean_length 64
09-12-21 23:34:23 - epoch 0 | global step 280 | mode train | loss 1.9826 | accuracy 21.875 | mean_length 64
09-12-21 23:36:10 - epoch 0 | global step 290 | mode train | loss 1.9704 | accuracy 22.8125 | mean_length 64
09-12-21 23:37:58 - epoch 0 | global step 300 | mode train | loss 2.0049 | accuracy 20.3125 | mean_length 64
09-12-21 23:39:46 - epoch 0 | global step 310 | mode train | loss 1.8995 | accuracy 25.625 | mean_length 64
09-12-21 23:41:33 - epoch 0 | global step 320 | mode train | loss 1.8879 | accuracy 25.625 | mean_length 64
09-12-21 23:43:20 - epoch 0 | global step 330 | mode train | loss 1.9524 | accuracy 25.0 | mean_length 64
09-12-21 23:45:07 - epoch 0 | global step 340 | mode train | loss 1.8623 | accuracy 23.75 | mean_length 64
09-12-21 23:46:54 - epoch 0 | global step 350 | mode train | loss 1.8172 | accuracy 27.8125 | mean_length 64
09-12-21 23:48:42 - epoch 0 | global step 360 | mode train | loss 1.8656 | accuracy 22.1875 | mean_length 64
09-12-21 23:50:29 - epoch 0 | global step 370 | mode train | loss 1.7634 | accuracy 28.4375 | mean_length 64
09-12-21 23:52:16 - epoch 0 | global step 380 | mode train | loss 1.7668 | accuracy 25.3125 | mean_length 64
09-12-21 23:54:03 - epoch 0 | global step 390 | mode train | loss 1.7108 | accuracy 34.0625 | mean_length 64
09-12-21 23:55:50 - epoch 0 | global step 400 | mode train | loss 1.7494 | accuracy 25.625 | mean_length 64
09-12-21 23:57:37 - epoch 0 | global step 410 | mode train | loss 1.6834 | accuracy 27.8125 | mean_length 64
09-12-21 23:59:25 - epoch 0 | global step 420 | mode train | loss 1.6801 | accuracy 28.75 | mean_length 63.8875
09-13-21 00:01:12 - epoch 0 | global step 430 | mode train | loss 1.6115 | accuracy 35.625 | mean_length 63.8969
09-13-21 00:02:59 - epoch 0 | global step 440 | mode train | loss 1.5475 | accuracy 39.6875 | mean_length 64
09-13-21 00:04:46 - epoch 0 | global step 450 | mode train | loss 1.598 | accuracy 31.875 | mean_length 64
09-13-21 00:06:33 - epoch 0 | global step 460 | mode train | loss 1.6024 | accuracy 33.4375 | mean_length 63.7625
09-13-21 00:08:20 - epoch 0 | global step 470 | mode train | loss 1.5633 | accuracy 36.5625 | mean_length 63.7594
