==========================================
SLURM_JOB_ID = 5965044
SLURM_JOB_NODELIST = d13-08
TMPDIR = /tmp/SLURM_5965044
==========================================
/home1/zliu9986/communication-translation
09-20-21 00:23:44 - Dataset Loaded
09-20-21 00:23:44 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/en-zh_ec_captions.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=9e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/bt_en-zh_captions', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh-captions_lr9.0e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-20-21 00:33:25 - epoch 0 | global step 0 | mode validation | loss 2.3707 | accuracy 12.74 | mean_length 33.7326
09-20-21 00:33:25 - Saving model to Output/accGrad4_mbart_BTen+zh-captions_lr9.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.74, Saved to Path: Output/accGrad4_mbart_BTen+zh-captions_lr9.0e-6_7distractors_maxstep8192_seed43
09-20-21 00:35:22 - epoch 0 | global step 10 | mode train | loss 2.1776 | accuracy 15.0 | mean_length 43.9719
09-20-21 00:37:09 - epoch 0 | global step 20 | mode train | loss 2.095 | accuracy 15.625 | mean_length 47.0312
09-20-21 00:38:57 - epoch 0 | global step 30 | mode train | loss 2.1038 | accuracy 12.1875 | mean_length 44.9312
09-20-21 00:40:44 - epoch 0 | global step 40 | mode train | loss 2.0922 | accuracy 12.5 | mean_length 50.2781
09-20-21 00:42:31 - epoch 0 | global step 50 | mode train | loss 2.0529 | accuracy 12.1875 | mean_length 50.9969
09-20-21 00:44:18 - epoch 0 | global step 60 | mode train | loss 2.0767 | accuracy 13.125 | mean_length 52.6094
09-20-21 00:46:06 - epoch 0 | global step 70 | mode train | loss 2.0501 | accuracy 13.4375 | mean_length 55.5344
09-20-21 00:47:53 - epoch 0 | global step 80 | mode train | loss 2.0298 | accuracy 16.5625 | mean_length 56.4281
09-20-21 00:49:41 - epoch 0 | global step 90 | mode train | loss 2.0663 | accuracy 11.25 | mean_length 56.3656
09-20-21 00:51:28 - epoch 0 | global step 100 | mode train | loss 2.0388 | accuracy 14.0625 | mean_length 50.8844
09-20-21 00:53:15 - epoch 0 | global step 110 | mode train | loss 2.0453 | accuracy 14.6875 | mean_length 48.2563
09-20-21 00:55:02 - epoch 0 | global step 120 | mode train | loss 2.0656 | accuracy 10.9375 | mean_length 51.6031
09-20-21 00:56:50 - epoch 0 | global step 130 | mode train | loss 2.0117 | accuracy 15.9375 | mean_length 48.425
09-20-21 00:58:37 - epoch 0 | global step 140 | mode train | loss 2.0536 | accuracy 14.6875 | mean_length 43.7031
09-20-21 01:00:25 - epoch 0 | global step 150 | mode train | loss 2.0509 | accuracy 13.125 | mean_length 60.2125
09-20-21 01:02:12 - epoch 0 | global step 160 | mode train | loss 2.0715 | accuracy 13.75 | mean_length 61.5094
