==========================================
SLURM_JOB_ID = 5984735
SLURM_JOB_NODELIST = d14-16
TMPDIR = /tmp/SLURM_5984735
==========================================
/home1/zliu9986/communication-translation
09-21-21 23:02:40 - Dataset Loaded
09-21-21 23:02:40 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/en-zh_ec_captions.yml', cpu=False, csv_headers=['mode', 'epoch', 'global step', 'loss', 'accuracy', 'mean_length'], decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=2e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/bt_en-zh_captions', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh-captions_lr2.0e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-21-21 23:12:15 - epoch 0 | global step 0 | mode validation | loss 2.3707 | accuracy 12.74 | mean_length 33.7326
09-21-21 23:12:15 - Saving model to Output/accGrad4_mbart_BTen+zh-captions_lr2.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.74, Saved to Path: Output/accGrad4_mbart_BTen+zh-captions_lr2.0e-6_7distractors_maxstep8192_seed43
09-21-21 23:14:10 - epoch 0 | global step 10 | mode train | loss 2.2669 | accuracy 15.625 | mean_length 34.5688
09-21-21 23:15:55 - epoch 0 | global step 20 | mode train | loss 2.2332 | accuracy 13.75 | mean_length 40.1812
09-21-21 23:17:40 - epoch 0 | global step 30 | mode train | loss 2.1894 | accuracy 15.625 | mean_length 39.0594
09-21-21 23:19:26 - epoch 0 | global step 40 | mode train | loss 2.2068 | accuracy 11.5625 | mean_length 41.9781
09-21-21 23:21:12 - epoch 0 | global step 50 | mode train | loss 2.13 | accuracy 14.0625 | mean_length 43.4688
09-21-21 23:22:58 - epoch 0 | global step 60 | mode train | loss 2.1269 | accuracy 13.75 | mean_length 44.9688
09-21-21 23:24:44 - epoch 0 | global step 70 | mode train | loss 2.1208 | accuracy 15.3125 | mean_length 44.8625
09-21-21 23:26:30 - epoch 0 | global step 80 | mode train | loss 2.0905 | accuracy 13.75 | mean_length 44.9125
09-21-21 23:28:16 - epoch 0 | global step 90 | mode train | loss 2.1403 | accuracy 9.375 | mean_length 45.3156
09-21-21 23:30:02 - epoch 0 | global step 100 | mode train | loss 2.1063 | accuracy 11.875 | mean_length 46.1969
09-21-21 23:31:47 - epoch 0 | global step 110 | mode train | loss 2.0693 | accuracy 15.0 | mean_length 47.5438
09-21-21 23:33:33 - epoch 0 | global step 120 | mode train | loss 2.1303 | accuracy 12.5 | mean_length 49.4719
