==========================================
SLURM_JOB_ID = 5878889
SLURM_JOB_NODELIST = d13-07
TMPDIR = /tmp/SLURM_5878889
==========================================
/home1/zliu9986/communication-translation
09-13-21 22:21:12 - Dataset Loaded
09-13-21 22:21:12 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_en+zh.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=7.5e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart_bt_en+zh_lr25e-6', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh_lr7.5e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-13-21 22:31:14 - epoch 0 | global step 0 | mode validation | loss 2.5007 | accuracy 12.38 | mean_length 53.3506
09-13-21 22:31:14 - Saving model to Output/accGrad4_mbart_BTen+zh_lr7.5e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.38, Saved to Path: Output/accGrad4_mbart_BTen+zh_lr7.5e-6_7distractors_maxstep8192_seed43
09-13-21 22:32:47 - epoch 0 | global step 10 | mode train | loss 2.3553 | accuracy 16.5625 | mean_length 29.8687
09-13-21 22:34:12 - epoch 0 | global step 20 | mode train | loss 2.1493 | accuracy 15.625 | mean_length 24.2344
09-13-21 22:35:53 - epoch 0 | global step 30 | mode train | loss 2.117 | accuracy 11.5625 | mean_length 36.2188
09-13-21 22:37:40 - epoch 0 | global step 40 | mode train | loss 2.1301 | accuracy 10.9375 | mean_length 51.2594
09-13-21 22:39:28 - epoch 0 | global step 50 | mode train | loss 2.0813 | accuracy 14.375 | mean_length 56.4062
09-13-21 22:41:16 - epoch 0 | global step 60 | mode train | loss 2.08 | accuracy 12.8125 | mean_length 59.7313
09-13-21 22:43:03 - epoch 0 | global step 70 | mode train | loss 2.0708 | accuracy 12.8125 | mean_length 60.7531
09-13-21 22:44:51 - epoch 0 | global step 80 | mode train | loss 2.0697 | accuracy 14.6875 | mean_length 60.4719
09-13-21 22:46:38 - epoch 0 | global step 90 | mode train | loss 2.0979 | accuracy 10.0 | mean_length 59.5594
09-13-21 22:48:26 - epoch 0 | global step 100 | mode train | loss 2.07 | accuracy 11.5625 | mean_length 59.8906
09-13-21 22:50:14 - epoch 0 | global step 110 | mode train | loss 2.0345 | accuracy 13.75 | mean_length 58.9937
09-13-21 22:52:01 - epoch 0 | global step 120 | mode train | loss 2.0704 | accuracy 12.1875 | mean_length 58.8937
09-13-21 22:53:49 - epoch 0 | global step 130 | mode train | loss 2.0395 | accuracy 14.375 | mean_length 54.5469
09-13-21 22:55:37 - epoch 0 | global step 140 | mode train | loss 2.0571 | accuracy 9.375 | mean_length 57.5063
09-13-21 22:57:24 - epoch 0 | global step 150 | mode train | loss 2.1055 | accuracy 12.1875 | mean_length 51.4094
09-13-21 22:59:12 - epoch 0 | global step 160 | mode train | loss 2.2593 | accuracy 14.6875 | mean_length 47.2625
09-13-21 23:00:59 - epoch 0 | global step 170 | mode train | loss 2.1836 | accuracy 13.125 | mean_length 58.1812
09-13-21 23:02:47 - epoch 0 | global step 180 | mode train | loss 2.092 | accuracy 14.6875 | mean_length 58.6406
09-13-21 23:04:35 - epoch 0 | global step 190 | mode train | loss 2.097 | accuracy 12.5 | mean_length 57.6531
09-13-21 23:06:22 - epoch 0 | global step 200 | mode train | loss 2.0924 | accuracy 13.125 | mean_length 54.0781
09-13-21 23:08:10 - epoch 0 | global step 210 | mode train | loss 2.0765 | accuracy 11.25 | mean_length 51.025
09-13-21 23:09:57 - epoch 0 | global step 220 | mode train | loss 2.0866 | accuracy 12.1875 | mean_length 50.3531
09-13-21 23:11:45 - epoch 0 | global step 230 | mode train | loss 2.1099 | accuracy 9.375 | mean_length 49.2906
09-13-21 23:13:33 - epoch 0 | global step 240 | mode train | loss 2.0919 | accuracy 14.6875 | mean_length 53.0656
09-13-21 23:15:20 - epoch 0 | global step 250 | mode train | loss 2.0928 | accuracy 11.25 | mean_length 52.9406
09-13-21 23:17:08 - epoch 0 | global step 260 | mode train | loss 2.0873 | accuracy 14.375 | mean_length 48.0812
09-13-21 23:18:55 - epoch 0 | global step 270 | mode train | loss 2.0813 | accuracy 12.5 | mean_length 44.0875
09-13-21 23:20:43 - epoch 0 | global step 280 | mode train | loss 2.0805 | accuracy 12.5 | mean_length 41.2969
09-13-21 23:22:30 - epoch 0 | global step 290 | mode train | loss 2.0714 | accuracy 13.4375 | mean_length 38.9781
09-13-21 23:24:18 - epoch 0 | global step 300 | mode train | loss 2.106 | accuracy 8.4375 | mean_length 37.5625
09-13-21 23:26:04 - epoch 0 | global step 310 | mode train | loss 2.0596 | accuracy 12.5 | mean_length 38.4312
09-13-21 23:27:51 - epoch 0 | global step 320 | mode train | loss 2.0502 | accuracy 18.125 | mean_length 50.8937
09-13-21 23:29:39 - epoch 0 | global step 330 | mode train | loss 2.0545 | accuracy 16.5625 | mean_length 53.2344
09-13-21 23:31:26 - epoch 0 | global step 340 | mode train | loss 2.0267 | accuracy 19.0625 | mean_length 53.925
09-13-21 23:33:13 - epoch 0 | global step 350 | mode train | loss 2.037 | accuracy 10.0 | mean_length 56.3469
09-13-21 23:35:00 - epoch 0 | global step 360 | mode train | loss 2.0091 | accuracy 15.0 | mean_length 54.9688
09-13-21 23:36:47 - epoch 0 | global step 370 | mode train | loss 2.078 | accuracy 11.875 | mean_length 59.95
09-13-21 23:38:35 - epoch 0 | global step 380 | mode train | loss 2.0996 | accuracy 13.4375 | mean_length 63.8625
09-13-21 23:40:22 - epoch 0 | global step 390 | mode train | loss 2.0852 | accuracy 14.6875 | mean_length 64
09-13-21 23:42:09 - epoch 0 | global step 400 | mode train | loss 2.0935 | accuracy 10.625 | mean_length 64
09-13-21 23:43:56 - epoch 0 | global step 410 | mode train | loss 2.0856 | accuracy 12.1875 | mean_length 64
09-13-21 23:45:43 - epoch 0 | global step 420 | mode train | loss 2.0903 | accuracy 12.1875 | mean_length 64
09-13-21 23:47:31 - epoch 0 | global step 430 | mode train | loss 2.069 | accuracy 14.6875 | mean_length 64
09-13-21 23:49:18 - epoch 0 | global step 440 | mode train | loss 2.082 | accuracy 17.5 | mean_length 64
09-13-21 23:51:05 - epoch 0 | global step 450 | mode train | loss 2.091 | accuracy 12.1875 | mean_length 64
09-13-21 23:52:52 - epoch 0 | global step 460 | mode train | loss 2.0723 | accuracy 15.3125 | mean_length 64
09-13-21 23:54:40 - epoch 0 | global step 470 | mode train | loss 2.0804 | accuracy 13.4375 | mean_length 64
