==========================================
SLURM_JOB_ID = 5878881
SLURM_JOB_NODELIST = d13-06
TMPDIR = /tmp/SLURM_5878881
==========================================
/home1/zliu9986/communication-translation
09-13-21 22:15:57 - Dataset Loaded
09-13-21 22:15:57 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_noBT.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=7.5e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_noBT_lr7.5e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-13-21 22:27:03 - epoch 0 | global step 0 | mode validation | loss 3.1148 | accuracy 12.42 | mean_length 63.6134
09-13-21 22:27:03 - Saving model to Output/accGrad4_mbart_noBT_lr7.5e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.42, Saved to Path: Output/accGrad4_mbart_noBT_lr7.5e-6_7distractors_maxstep8192_seed43
09-13-21 22:29:08 - epoch 0 | global step 10 | mode train | loss 2.3828 | accuracy 18.125 | mean_length 60.2156
09-13-21 22:31:01 - epoch 0 | global step 20 | mode train | loss 2.4854 | accuracy 11.875 | mean_length 63.7875
09-13-21 22:32:55 - epoch 0 | global step 30 | mode train | loss 2.5014 | accuracy 13.4375 | mean_length 63.8563
09-13-21 22:34:48 - epoch 0 | global step 40 | mode train | loss 2.5523 | accuracy 10.9375 | mean_length 64
09-13-21 22:36:42 - epoch 0 | global step 50 | mode train | loss 2.3352 | accuracy 14.375 | mean_length 63.825
09-13-21 22:38:35 - epoch 0 | global step 60 | mode train | loss 2.2163 | accuracy 10.0 | mean_length 64
09-13-21 22:40:29 - epoch 0 | global step 70 | mode train | loss 2.1134 | accuracy 15.0 | mean_length 64
09-13-21 22:42:22 - epoch 0 | global step 80 | mode train | loss 2.0908 | accuracy 13.75 | mean_length 64
09-13-21 22:44:15 - epoch 0 | global step 90 | mode train | loss 2.1369 | accuracy 9.375 | mean_length 64
09-13-21 22:46:09 - epoch 0 | global step 100 | mode train | loss 2.0999 | accuracy 14.0625 | mean_length 63.5562
09-13-21 22:48:02 - epoch 0 | global step 110 | mode train | loss 2.0773 | accuracy 13.75 | mean_length 64
09-13-21 22:49:56 - epoch 0 | global step 120 | mode train | loss 2.1062 | accuracy 12.8125 | mean_length 64
09-13-21 22:51:49 - epoch 0 | global step 130 | mode train | loss 2.0964 | accuracy 10.0 | mean_length 64
09-13-21 22:53:43 - epoch 0 | global step 140 | mode train | loss 2.083 | accuracy 10.625 | mean_length 64
09-13-21 22:55:36 - epoch 0 | global step 150 | mode train | loss 2.0935 | accuracy 10.625 | mean_length 64
09-13-21 22:57:29 - epoch 0 | global step 160 | mode train | loss 2.0886 | accuracy 13.4375 | mean_length 64
09-13-21 22:59:22 - epoch 0 | global step 170 | mode train | loss 2.0923 | accuracy 12.5 | mean_length 64
09-13-21 23:01:16 - epoch 0 | global step 180 | mode train | loss 2.0778 | accuracy 15.9375 | mean_length 63.9
09-13-21 23:03:09 - epoch 0 | global step 190 | mode train | loss 2.0925 | accuracy 10.625 | mean_length 63.8469
09-13-21 23:05:02 - epoch 0 | global step 200 | mode train | loss 2.0973 | accuracy 14.375 | mean_length 63.8719
09-13-21 23:06:56 - epoch 0 | global step 210 | mode train | loss 2.0841 | accuracy 12.5 | mean_length 63.9344
09-13-21 23:08:49 - epoch 0 | global step 220 | mode train | loss 2.0888 | accuracy 7.1875 | mean_length 64
09-13-21 23:10:42 - epoch 0 | global step 230 | mode train | loss 2.093 | accuracy 10.3125 | mean_length 63.8375
09-13-21 23:12:36 - epoch 0 | global step 240 | mode train | loss 2.0841 | accuracy 11.5625 | mean_length 64
09-13-21 23:14:29 - epoch 0 | global step 250 | mode train | loss 2.0874 | accuracy 12.5 | mean_length 63.6844
09-13-21 23:16:23 - epoch 0 | global step 260 | mode train | loss 2.0933 | accuracy 11.875 | mean_length 64
09-13-21 23:18:16 - epoch 0 | global step 270 | mode train | loss 2.0844 | accuracy 12.5 | mean_length 64
09-13-21 23:20:09 - epoch 0 | global step 280 | mode train | loss 2.0844 | accuracy 10.625 | mean_length 64
09-13-21 23:22:03 - epoch 0 | global step 290 | mode train | loss 2.0784 | accuracy 13.125 | mean_length 64
09-13-21 23:23:56 - epoch 0 | global step 300 | mode train | loss 2.11 | accuracy 8.75 | mean_length 64
09-13-21 23:25:49 - epoch 0 | global step 310 | mode train | loss 2.0788 | accuracy 14.375 | mean_length 63.6313
09-13-21 23:27:42 - epoch 0 | global step 320 | mode train | loss 2.0683 | accuracy 14.0625 | mean_length 64
09-13-21 23:29:36 - epoch 0 | global step 330 | mode train | loss 2.0773 | accuracy 12.5 | mean_length 64
09-13-21 23:31:29 - epoch 0 | global step 340 | mode train | loss 2.0644 | accuracy 16.25 | mean_length 63.9688
09-13-21 23:33:22 - epoch 0 | global step 350 | mode train | loss 2.0782 | accuracy 13.125 | mean_length 64
09-13-21 23:35:14 - epoch 0 | global step 360 | mode train | loss 2.068 | accuracy 12.8125 | mean_length 63.9937
09-13-21 23:37:08 - epoch 0 | global step 370 | mode train | loss 2.0624 | accuracy 13.4375 | mean_length 64
09-13-21 23:38:56 - epoch 0 | global step 380 | mode train | loss 2.0581 | accuracy 12.8125 | mean_length 63.7594
09-13-21 23:40:43 - epoch 0 | global step 390 | mode train | loss 2.064 | accuracy 15.0 | mean_length 64
09-13-21 23:42:30 - epoch 0 | global step 400 | mode train | loss 2.0729 | accuracy 10.9375 | mean_length 64
