==========================================
SLURM_JOB_ID = 5860774
SLURM_JOB_NODELIST = d11-02
TMPDIR = /tmp/SLURM_5860774
==========================================
/home1/zliu9986/communication-translation
09-12-21 22:31:07 - Dataset Loaded
09-12-21 22:31:07 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_noBT.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=1.25e-05, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_noBT_lr1.25e-5_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-12-21 22:41:13 - epoch 0 | global step 0 | mode validation | loss 3.1148 | accuracy 12.42 | mean_length 63.6134
09-12-21 22:41:13 - Saving model to Output/accGrad4_mbart_noBT_lr1.25e-5_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.42, Saved to Path: Output/accGrad4_mbart_noBT_lr1.25e-5_7distractors_maxstep8192_seed43
09-12-21 22:43:10 - epoch 0 | global step 10 | mode train | loss 2.2537 | accuracy 18.125 | mean_length 58.4844
09-12-21 22:44:58 - epoch 0 | global step 20 | mode train | loss 2.3236 | accuracy 12.1875 | mean_length 62.1469
09-12-21 22:46:45 - epoch 0 | global step 30 | mode train | loss 2.457 | accuracy 12.8125 | mean_length 60.85
09-12-21 22:48:33 - epoch 0 | global step 40 | mode train | loss 2.5386 | accuracy 10.625 | mean_length 58.0
09-12-21 22:50:20 - epoch 0 | global step 50 | mode train | loss 2.4173 | accuracy 15.625 | mean_length 59.3281
09-12-21 22:52:08 - epoch 0 | global step 60 | mode train | loss 2.3332 | accuracy 10.625 | mean_length 61.3625
09-12-21 22:53:55 - epoch 0 | global step 70 | mode train | loss 2.2834 | accuracy 15.9375 | mean_length 62.4937
09-12-21 22:55:43 - epoch 0 | global step 80 | mode train | loss 2.198 | accuracy 13.125 | mean_length 63.2531
09-12-21 22:57:30 - epoch 0 | global step 90 | mode train | loss 2.2933 | accuracy 9.6875 | mean_length 63.3031
09-12-21 22:59:18 - epoch 0 | global step 100 | mode train | loss 2.2243 | accuracy 12.8125 | mean_length 63.3125
09-12-21 23:01:05 - epoch 0 | global step 110 | mode train | loss 2.1451 | accuracy 12.8125 | mean_length 63.7062
09-12-21 23:02:53 - epoch 0 | global step 120 | mode train | loss 2.1721 | accuracy 11.5625 | mean_length 63.7094
09-12-21 23:04:46 - epoch 0 | global step 130 | mode train | loss 2.0937 | accuracy 11.5625 | mean_length 63.6625
09-12-21 23:06:41 - epoch 0 | global step 140 | mode train | loss 2.0845 | accuracy 10.625 | mean_length 63.8594
09-12-21 23:08:28 - epoch 0 | global step 150 | mode train | loss 2.0903 | accuracy 11.25 | mean_length 63.9219
09-12-21 23:10:15 - epoch 0 | global step 160 | mode train | loss 2.0892 | accuracy 14.0625 | mean_length 63.9594
09-12-21 23:12:03 - epoch 0 | global step 170 | mode train | loss 2.0932 | accuracy 13.125 | mean_length 64
09-12-21 23:13:50 - epoch 0 | global step 180 | mode train | loss 2.0797 | accuracy 14.0625 | mean_length 63.6562
09-12-21 23:15:38 - epoch 0 | global step 190 | mode train | loss 2.0944 | accuracy 9.6875 | mean_length 61.6562
09-12-21 23:17:25 - epoch 0 | global step 200 | mode train | loss 2.098 | accuracy 13.125 | mean_length 60.0094
09-12-21 23:19:13 - epoch 0 | global step 210 | mode train | loss 2.0845 | accuracy 12.1875 | mean_length 58.0344
09-12-21 23:21:00 - epoch 0 | global step 220 | mode train | loss 2.0906 | accuracy 9.0625 | mean_length 56.8188
09-12-21 23:22:48 - epoch 0 | global step 230 | mode train | loss 2.0885 | accuracy 9.6875 | mean_length 52.3781
09-12-21 23:24:35 - epoch 0 | global step 240 | mode train | loss 2.085 | accuracy 11.875 | mean_length 51.9031
09-12-21 23:26:22 - epoch 0 | global step 250 | mode train | loss 2.094 | accuracy 10.625 | mean_length 51.4344
09-12-21 23:28:10 - epoch 0 | global step 260 | mode train | loss 2.0817 | accuracy 14.6875 | mean_length 50.8125
09-12-21 23:29:57 - epoch 0 | global step 270 | mode train | loss 2.09 | accuracy 11.5625 | mean_length 49.3625
09-12-21 23:31:44 - epoch 0 | global step 280 | mode train | loss 2.0865 | accuracy 10.625 | mean_length 48.4531
09-12-21 23:33:32 - epoch 0 | global step 290 | mode train | loss 2.0918 | accuracy 12.8125 | mean_length 58.15
09-12-21 23:35:19 - epoch 0 | global step 300 | mode train | loss 2.1067 | accuracy 9.0625 | mean_length 59.425
09-12-21 23:37:06 - epoch 0 | global step 310 | mode train | loss 2.0857 | accuracy 13.125 | mean_length 60.8781
09-12-21 23:38:54 - epoch 0 | global step 320 | mode train | loss 2.0746 | accuracy 15.625 | mean_length 62.1469
09-12-21 23:40:41 - epoch 0 | global step 330 | mode train | loss 2.0851 | accuracy 13.75 | mean_length 61.7156
09-12-21 23:42:28 - epoch 0 | global step 340 | mode train | loss 2.0777 | accuracy 12.1875 | mean_length 62.1219
09-12-21 23:44:15 - epoch 0 | global step 350 | mode train | loss 2.0849 | accuracy 11.875 | mean_length 63.3656
