==========================================
SLURM_JOB_ID = 5527337
SLURM_JOB_NODELIST = d11-02
TMPDIR = /tmp/SLURM_5527337
==========================================
/home1/zliu9986/communication-translation
08-16-21 14:07:03 - Dataset Loaded
08-16-21 14:07:03 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=12, bidirectional=False, config='Configs/mbart_ec.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=1e-05, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/mbart_noBT_lr1e-5_7distractors', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=100, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
08-16-21 14:07:59 - epoch 0 | global step 10 | mode train | loss 2.6371 | accuracy 11.25 | mean_length 59.8
08-16-21 14:08:30 - epoch 0 | global step 20 | mode train | loss 2.709 | accuracy 13.75 | mean_length 63.2
08-16-21 14:09:00 - epoch 0 | global step 30 | mode train | loss 2.8621 | accuracy 11.25 | mean_length 63.3875
08-16-21 14:09:30 - epoch 0 | global step 40 | mode train | loss 2.3912 | accuracy 8.75 | mean_length 63.8375
08-16-21 14:10:01 - epoch 0 | global step 50 | mode train | loss 2.2028 | accuracy 21.25 | mean_length 64
08-16-21 14:10:31 - epoch 0 | global step 60 | mode train | loss 2.1502 | accuracy 8.75 | mean_length 64
08-16-21 14:11:01 - epoch 0 | global step 70 | mode train | loss 2.1178 | accuracy 10.0 | mean_length 64
08-16-21 14:11:31 - epoch 0 | global step 80 | mode train | loss 2.124 | accuracy 8.75 | mean_length 63.9375
08-16-21 14:12:01 - epoch 0 | global step 90 | mode train | loss 2.133 | accuracy 10.0 | mean_length 64
08-16-21 14:12:31 - epoch 0 | global step 100 | mode train | loss 2.1213 | accuracy 11.25 | mean_length 64
08-16-21 14:22:44 - epoch 0 | global step 100 | mode validation | loss 2.0887 | accuracy 12.16 | mean_length 64
08-16-21 14:22:44 - Saving model to Output/mbart_noBT_lr1e-5_7distractors
Epoch: 0, Prediction Accuracy: 12.16, Saved to Path: Output/mbart_noBT_lr1e-5_7distractors
08-16-21 14:23:26 - epoch 0 | global step 110 | mode train | loss 2.0781 | accuracy 10.0 | mean_length 64
08-16-21 14:23:55 - epoch 0 | global step 120 | mode train | loss 2.092 | accuracy 15.0 | mean_length 64
08-16-21 14:24:22 - epoch 0 | global step 130 | mode train | loss 2.0716 | accuracy 12.5 | mean_length 64
08-16-21 14:24:50 - epoch 0 | global step 140 | mode train | loss 2.0831 | accuracy 11.25 | mean_length 64
08-16-21 14:25:18 - epoch 0 | global step 150 | mode train | loss 2.1072 | accuracy 13.75 | mean_length 64
08-16-21 14:25:45 - epoch 0 | global step 160 | mode train | loss 2.0627 | accuracy 21.25 | mean_length 64
08-16-21 14:26:13 - epoch 0 | global step 170 | mode train | loss 2.0973 | accuracy 17.5 | mean_length 64
08-16-21 14:26:41 - epoch 0 | global step 180 | mode train | loss 2.0822 | accuracy 13.75 | mean_length 64
08-16-21 14:27:08 - epoch 0 | global step 190 | mode train | loss 2.0399 | accuracy 25.0 | mean_length 64
08-16-21 14:27:36 - epoch 0 | global step 200 | mode train | loss 2.1034 | accuracy 8.75 | mean_length 63.375
08-16-21 14:37:31 - epoch 0 | global step 200 | mode validation | loss 2.7955 | accuracy 12.76 | mean_length 64
08-16-21 14:37:58 - epoch 0 | global step 210 | mode train | loss 2.1026 | accuracy 10.0 | mean_length 63.3625
08-16-21 14:38:26 - epoch 0 | global step 220 | mode train | loss 2.0814 | accuracy 16.25 | mean_length 64
08-16-21 14:38:54 - epoch 0 | global step 230 | mode train | loss 2.0751 | accuracy 13.75 | mean_length 64
08-16-21 14:39:21 - epoch 0 | global step 240 | mode train | loss 2.0708 | accuracy 21.25 | mean_length 64
08-16-21 14:39:49 - epoch 0 | global step 250 | mode train | loss 2.0638 | accuracy 17.5 | mean_length 64
08-16-21 14:40:16 - epoch 0 | global step 260 | mode train | loss 2.0881 | accuracy 12.5 | mean_length 64
08-16-21 14:40:44 - epoch 0 | global step 270 | mode train | loss 2.084 | accuracy 13.75 | mean_length 64
08-16-21 14:41:11 - epoch 0 | global step 280 | mode train | loss 2.085 | accuracy 16.25 | mean_length 64
08-16-21 14:41:39 - epoch 0 | global step 290 | mode train | loss 2.0936 | accuracy 13.75 | mean_length 64
08-16-21 14:42:07 - epoch 0 | global step 300 | mode train | loss 2.0932 | accuracy 7.5 | mean_length 64
08-16-21 14:51:55 - epoch 0 | global step 300 | mode validation | loss 2.0839 | accuracy 12.86 | mean_length 64
08-16-21 14:51:55 - Saving model to Output/mbart_noBT_lr1e-5_7distractors
Epoch: 0, Prediction Accuracy: 12.86, Saved to Path: Output/mbart_noBT_lr1e-5_7distractors
