==========================================
SLURM_JOB_ID = 5860680
SLURM_JOB_NODELIST = d13-08
TMPDIR = /tmp/SLURM_5860680
==========================================
/home1/zliu9986/communication-translation
09-12-21 22:27:06 - Dataset Loaded
09-12-21 22:27:06 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_noBT.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=1e-05, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_noBT_lr1.0e-5_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-12-21 22:37:09 - epoch 0 | global step 0 | mode validation | loss 3.1148 | accuracy 12.42 | mean_length 63.6134
09-12-21 22:37:09 - Saving model to Output/accGrad4_mbart_noBT_lr1.0e-5_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.42, Saved to Path: Output/accGrad4_mbart_noBT_lr1.0e-5_7distractors_maxstep8192_seed43
09-12-21 22:39:07 - epoch 0 | global step 10 | mode train | loss 2.2983 | accuracy 18.4375 | mean_length 59.8937
09-12-21 22:40:55 - epoch 0 | global step 20 | mode train | loss 2.1754 | accuracy 13.75 | mean_length 60.4188
09-12-21 22:42:43 - epoch 0 | global step 30 | mode train | loss 2.126 | accuracy 14.375 | mean_length 49.7062
09-12-21 22:44:31 - epoch 0 | global step 40 | mode train | loss 2.1478 | accuracy 12.1875 | mean_length 49.5906
09-12-21 22:46:18 - epoch 0 | global step 50 | mode train | loss 2.1161 | accuracy 14.0625 | mean_length 45.0312
09-12-21 22:48:06 - epoch 0 | global step 60 | mode train | loss 2.085 | accuracy 15.0 | mean_length 58.0031
09-12-21 22:49:54 - epoch 0 | global step 70 | mode train | loss 2.0867 | accuracy 10.625 | mean_length 63.8031
09-12-21 22:51:42 - epoch 0 | global step 80 | mode train | loss 2.0773 | accuracy 14.375 | mean_length 64
09-12-21 22:53:30 - epoch 0 | global step 90 | mode train | loss 2.1107 | accuracy 8.4375 | mean_length 64
09-12-21 22:55:19 - epoch 0 | global step 100 | mode train | loss 2.0889 | accuracy 10.3125 | mean_length 64
09-12-21 22:57:07 - epoch 0 | global step 110 | mode train | loss 2.0822 | accuracy 10.625 | mean_length 64
09-12-21 22:58:55 - epoch 0 | global step 120 | mode train | loss 2.0925 | accuracy 11.25 | mean_length 64
09-12-21 23:00:43 - epoch 0 | global step 130 | mode train | loss 2.0883 | accuracy 10.625 | mean_length 64
09-12-21 23:02:31 - epoch 0 | global step 140 | mode train | loss 2.0833 | accuracy 10.625 | mean_length 64
09-12-21 23:04:19 - epoch 0 | global step 150 | mode train | loss 2.0867 | accuracy 13.4375 | mean_length 64
09-12-21 23:06:07 - epoch 0 | global step 160 | mode train | loss 2.0817 | accuracy 12.5 | mean_length 64
09-12-21 23:07:55 - epoch 0 | global step 170 | mode train | loss 2.0812 | accuracy 11.5625 | mean_length 64
09-12-21 23:09:43 - epoch 0 | global step 180 | mode train | loss 2.0758 | accuracy 14.0625 | mean_length 64
09-12-21 23:11:31 - epoch 0 | global step 190 | mode train | loss 2.0881 | accuracy 10.3125 | mean_length 64
09-12-21 23:13:19 - epoch 0 | global step 200 | mode train | loss 2.0815 | accuracy 13.125 | mean_length 64
09-12-21 23:15:07 - epoch 0 | global step 210 | mode train | loss 2.0655 | accuracy 15.625 | mean_length 64
09-12-21 23:16:55 - epoch 0 | global step 220 | mode train | loss 2.0676 | accuracy 12.1875 | mean_length 64
09-12-21 23:18:43 - epoch 0 | global step 230 | mode train | loss 2.0711 | accuracy 12.8125 | mean_length 64
09-12-21 23:20:31 - epoch 0 | global step 240 | mode train | loss 2.0605 | accuracy 15.9375 | mean_length 64
09-12-21 23:22:19 - epoch 0 | global step 250 | mode train | loss 2.0019 | accuracy 12.8125 | mean_length 64
09-12-21 23:24:07 - epoch 0 | global step 260 | mode train | loss 1.9944 | accuracy 15.0 | mean_length 64
09-12-21 23:25:55 - epoch 0 | global step 270 | mode train | loss 2.0649 | accuracy 14.375 | mean_length 63.8094
09-12-21 23:27:43 - epoch 0 | global step 280 | mode train | loss 2.0671 | accuracy 12.5 | mean_length 63.8094
09-12-21 23:29:31 - epoch 0 | global step 290 | mode train | loss 2.0596 | accuracy 15.625 | mean_length 64
09-12-21 23:31:19 - epoch 0 | global step 300 | mode train | loss 2.0653 | accuracy 12.5 | mean_length 64
09-12-21 23:33:07 - epoch 0 | global step 310 | mode train | loss 1.998 | accuracy 15.9375 | mean_length 63.8125
