==========================================
SLURM_JOB_ID = 5765094
SLURM_JOB_NODELIST = d13-03
TMPDIR = /tmp/SLURM_5765094
==========================================
/home1/zliu9986/communication-translation
09-03-21 17:20:55 - Dataset Loaded
09-03-21 17:20:55 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_noBT.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=7.5e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_noBT_lr7.5e-6_7distractors_maxstep8192_seed42', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-03-21 17:31:05 - epoch 0 | global step 0 | mode validation | loss 3.3249 | accuracy 12.64 | mean_length 63.292
09-03-21 17:31:05 - Saving model to Output/accGrad4_mbart_noBT_lr7.5e-6_7distractors_maxstep8192_seed42
Epoch: 0, Prediction Accuracy: 12.64, Saved to Path: Output/accGrad4_mbart_noBT_lr7.5e-6_7distractors_maxstep8192_seed42
09-03-21 17:33:07 - epoch 0 | global step 10 | mode train | loss 2.7395 | accuracy 12.1875 | mean_length 56.2344
09-03-21 17:34:56 - epoch 0 | global step 20 | mode train | loss 2.3803 | accuracy 12.8125 | mean_length 60.8312
09-03-21 17:36:46 - epoch 0 | global step 30 | mode train | loss 2.3459 | accuracy 12.1875 | mean_length 62.1781
09-03-21 17:38:37 - epoch 0 | global step 40 | mode train | loss 2.2881 | accuracy 15.9375 | mean_length 62.8625
09-03-21 17:40:25 - epoch 0 | global step 50 | mode train | loss 2.3154 | accuracy 11.25 | mean_length 63.1469
09-03-21 17:42:13 - epoch 0 | global step 60 | mode train | loss 2.496 | accuracy 12.5 | mean_length 63.5812
09-03-21 17:44:02 - epoch 0 | global step 70 | mode train | loss 2.5627 | accuracy 13.4375 | mean_length 63.9094
09-03-21 17:45:53 - epoch 0 | global step 80 | mode train | loss 2.521 | accuracy 15.0 | mean_length 63.875
09-03-21 17:47:41 - epoch 0 | global step 90 | mode train | loss 2.5529 | accuracy 12.5 | mean_length 64
09-03-21 17:49:30 - epoch 0 | global step 100 | mode train | loss 2.5002 | accuracy 10.3125 | mean_length 63.9344
09-03-21 17:51:21 - epoch 0 | global step 110 | mode train | loss 2.4602 | accuracy 12.5 | mean_length 64
09-03-21 17:53:12 - epoch 0 | global step 120 | mode train | loss 2.3998 | accuracy 14.375 | mean_length 63.9875
