==========================================
SLURM_JOB_ID = 5765093
SLURM_JOB_NODELIST = d13-02
TMPDIR = /tmp/SLURM_5765093
==========================================
/home1/zliu9986/communication-translation
09-03-21 17:20:55 - Dataset Loaded
09-03-21 17:20:55 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_en+zh.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=9e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart_bt_en+zh_lr25e-6', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh_lr9.0e-6_7distractors_maxstep8192_seed42', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-03-21 17:31:06 - epoch 0 | global step 0 | mode validation | loss 2.7472 | accuracy 12.48 | mean_length 48.111
09-03-21 17:31:06 - Saving model to Output/accGrad4_mbart_BTen+zh_lr9.0e-6_7distractors_maxstep8192_seed42
Epoch: 0, Prediction Accuracy: 12.48, Saved to Path: Output/accGrad4_mbart_BTen+zh_lr9.0e-6_7distractors_maxstep8192_seed42
09-03-21 17:33:05 - epoch 0 | global step 10 | mode train | loss 2.5449 | accuracy 11.875 | mean_length 50.8281
09-03-21 17:34:58 - epoch 0 | global step 20 | mode train | loss 2.1531 | accuracy 10.625 | mean_length 59.025
09-03-21 17:36:51 - epoch 0 | global step 30 | mode train | loss 2.1207 | accuracy 9.6875 | mean_length 60.7156
09-03-21 17:38:42 - epoch 0 | global step 40 | mode train | loss 2.0719 | accuracy 15.3125 | mean_length 63.1688
09-03-21 17:40:33 - epoch 0 | global step 50 | mode train | loss 2.0754 | accuracy 14.6875 | mean_length 62.2125
09-03-21 17:42:12 - epoch 0 | global step 60 | mode train | loss 2.0986 | accuracy 13.4375 | mean_length 27.5437
09-03-21 17:43:14 - epoch 0 | global step 70 | mode train | loss 2.0954 | accuracy 12.5 | mean_length 13.2094
09-03-21 17:44:16 - epoch 0 | global step 80 | mode train | loss 2.1094 | accuracy 13.4375 | mean_length 13.2063
09-03-21 17:45:32 - epoch 0 | global step 90 | mode train | loss 2.1041 | accuracy 12.8125 | mean_length 15.55
09-03-21 17:47:05 - epoch 0 | global step 100 | mode train | loss 2.1089 | accuracy 10.9375 | mean_length 20.6812
09-03-21 17:48:45 - epoch 0 | global step 110 | mode train | loss 2.0955 | accuracy 12.5 | mean_length 22.7812
09-03-21 17:50:24 - epoch 0 | global step 120 | mode train | loss 2.0911 | accuracy 11.875 | mean_length 21.4438
