==========================================
SLURM_JOB_ID = 5808283
SLURM_JOB_NODELIST = d14-13
TMPDIR = /tmp/SLURM_5808283
==========================================
/home1/zliu9986/communication-translation
09-08-21 17:34:35 - Dataset Loaded
09-08-21 17:34:35 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_en+zh.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=1.25e-05, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart_bt_en+zh_lr25e-6', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh_lr1.25e-5_7distractors_maxstep8192_seed42', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-08-21 17:44:56 - epoch 0 | global step 0 | mode validation | loss 2.7472 | accuracy 12.48 | mean_length 48.111
09-08-21 17:44:56 - Saving model to Output/accGrad4_mbart_BTen+zh_lr1.25e-5_7distractors_maxstep8192_seed42
Epoch: 0, Prediction Accuracy: 12.48, Saved to Path: Output/accGrad4_mbart_BTen+zh_lr1.25e-5_7distractors_maxstep8192_seed42
09-08-21 17:46:37 - epoch 0 | global step 10 | mode train | loss 2.7426 | accuracy 14.6875 | mean_length 27.6719
09-08-21 17:47:10 - epoch 0 | global step 20 | mode train | loss 2.4149 | accuracy 10.3125 | mean_length 7.1219
09-08-21 17:48:07 - epoch 0 | global step 30 | mode train | loss 2.176 | accuracy 11.25 | mean_length 9.4563
09-08-21 17:49:28 - epoch 0 | global step 40 | mode train | loss 2.1048 | accuracy 15.3125 | mean_length 15.2094
09-08-21 17:51:05 - epoch 0 | global step 50 | mode train | loss 2.0938 | accuracy 12.5 | mean_length 23.7188
09-08-21 17:52:52 - epoch 0 | global step 60 | mode train | loss 2.0959 | accuracy 13.125 | mean_length 41.9125
09-08-21 17:54:39 - epoch 0 | global step 70 | mode train | loss 2.0717 | accuracy 15.625 | mean_length 51.8687
09-08-21 17:56:27 - epoch 0 | global step 80 | mode train | loss 2.094 | accuracy 12.1875 | mean_length 56.5344
09-08-21 17:58:14 - epoch 0 | global step 90 | mode train | loss 2.0816 | accuracy 16.875 | mean_length 56.8563
09-08-21 18:00:02 - epoch 0 | global step 100 | mode train | loss 2.0846 | accuracy 10.0 | mean_length 47.0438
09-08-21 18:01:48 - epoch 0 | global step 110 | mode train | loss 2.0839 | accuracy 13.4375 | mean_length 41.3281
09-08-21 18:03:36 - epoch 0 | global step 120 | mode train | loss 2.073 | accuracy 11.5625 | mean_length 41.4438
