==========================================
SLURM_JOB_ID = 5634913
SLURM_JOB_NODELIST = d13-10
TMPDIR = /tmp/SLURM_5634913
==========================================
/home1/zliu9986/communication-translation
08-24-21 07:51:40 - Dataset Loaded
08-24-21 07:51:40 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=2, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=8e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart_bt_en+zh_lr25e-6', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
08-24-21 07:52:14 - epoch 0 | global step 0 | mode train | loss 2.743 | accuracy 12.5 | mean_length 36.25
08-24-21 08:01:53 - epoch 0 | global step 0 | mode validation | loss 2.7588 | accuracy 12.7 | mean_length 48.111
08-24-21 08:01:53 - Saving model to Output/mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192
Epoch: 0, Prediction Accuracy: 12.7, Saved to Path: Output/mbart_BTen+zh_lr8.0e-6_7distractors_maxstep8192
08-24-21 08:02:56 - epoch 0 | global step 10 | mode train | loss 2.4315 | accuracy 14.4737 | mean_length 47.7566
08-24-21 08:02:59 - epoch 0 | global step 10 | mode train | loss 2.1575 | accuracy 25.0 | mean_length 61.25
08-24-21 08:03:51 - epoch 0 | global step 20 | mode train | loss 2.2358 | accuracy 10.5263 | mean_length 60.5329
08-24-21 08:03:54 - epoch 0 | global step 20 | mode train | loss 1.8603 | accuracy 25.0 | mean_length 60.875
08-24-21 08:04:46 - epoch 0 | global step 30 | mode train | loss 2.1118 | accuracy 11.8421 | mean_length 62.2368
08-24-21 08:04:49 - epoch 0 | global step 30 | mode train | loss 2.1264 | accuracy 0.0 | mean_length 64
08-24-21 08:05:42 - epoch 0 | global step 40 | mode train | loss 2.1081 | accuracy 12.5 | mean_length 63.4474
08-24-21 08:05:44 - epoch 0 | global step 40 | mode train | loss 2.0952 | accuracy 12.5 | mean_length 57.625
08-24-21 08:06:37 - epoch 0 | global step 50 | mode train | loss 2.0945 | accuracy 11.1842 | mean_length 63.3289
08-24-21 08:06:40 - epoch 0 | global step 50 | mode train | loss 2.0774 | accuracy 12.5 | mean_length 64
08-24-21 08:07:33 - epoch 0 | global step 60 | mode train | loss 2.086 | accuracy 13.8158 | mean_length 64
08-24-21 08:07:36 - epoch 0 | global step 60 | mode train | loss 2.0967 | accuracy 0.0 | mean_length 64
08-24-21 08:08:28 - epoch 0 | global step 70 | mode train | loss 2.069 | accuracy 13.1579 | mean_length 63.3947
08-24-21 08:08:31 - epoch 0 | global step 70 | mode train | loss 2.1361 | accuracy 12.5 | mean_length 64
08-24-21 08:09:23 - epoch 0 | global step 80 | mode train | loss 2.0694 | accuracy 15.1316 | mean_length 62.3816
