==========================================
SLURM_JOB_ID = 5965052
SLURM_JOB_NODELIST = d13-09
TMPDIR = /tmp/SLURM_5965052
==========================================
/home1/zliu9986/communication-translation
09-20-21 00:26:19 - Dataset Loaded
09-20-21 00:26:19 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/en-zh_ec_captions.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=8e-06, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/bt_en-zh_captions', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh-captions_lr8.0e-6_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-20-21 00:36:00 - epoch 0 | global step 0 | mode validation | loss 2.3707 | accuracy 12.74 | mean_length 33.7326
09-20-21 00:36:00 - Saving model to Output/accGrad4_mbart_BTen+zh-captions_lr8.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.74, Saved to Path: Output/accGrad4_mbart_BTen+zh-captions_lr8.0e-6_7distractors_maxstep8192_seed43
09-20-21 00:37:58 - epoch 0 | global step 10 | mode train | loss 2.1905 | accuracy 15.3125 | mean_length 47.5281
09-20-21 00:39:45 - epoch 0 | global step 20 | mode train | loss 2.0935 | accuracy 14.6875 | mean_length 57.1125
09-20-21 00:41:32 - epoch 0 | global step 30 | mode train | loss 2.1061 | accuracy 13.4375 | mean_length 51.9656
09-20-21 00:43:19 - epoch 0 | global step 40 | mode train | loss 2.0888 | accuracy 13.125 | mean_length 56.05
09-20-21 00:45:06 - epoch 0 | global step 50 | mode train | loss 2.0555 | accuracy 12.5 | mean_length 59.0562
09-20-21 00:46:53 - epoch 0 | global step 60 | mode train | loss 2.0746 | accuracy 14.0625 | mean_length 62.5562
09-20-21 00:48:40 - epoch 0 | global step 70 | mode train | loss 2.0673 | accuracy 13.4375 | mean_length 63.4688
09-20-21 00:50:27 - epoch 0 | global step 80 | mode train | loss 2.0398 | accuracy 16.5625 | mean_length 64
09-20-21 00:52:14 - epoch 0 | global step 90 | mode train | loss 2.0698 | accuracy 11.25 | mean_length 63.8781
09-20-21 00:54:01 - epoch 0 | global step 100 | mode train | loss 2.0486 | accuracy 13.4375 | mean_length 64
09-20-21 00:55:48 - epoch 0 | global step 110 | mode train | loss 2.0393 | accuracy 13.75 | mean_length 63.9875
09-20-21 00:57:36 - epoch 0 | global step 120 | mode train | loss 2.0686 | accuracy 12.8125 | mean_length 64
09-20-21 00:59:23 - epoch 0 | global step 130 | mode train | loss 2.0466 | accuracy 14.0625 | mean_length 63.7469
09-20-21 01:01:10 - epoch 0 | global step 140 | mode train | loss 2.0371 | accuracy 13.4375 | mean_length 63.2625
09-20-21 01:02:57 - epoch 0 | global step 150 | mode train | loss 2.0386 | accuracy 11.5625 | mean_length 63.6125
09-20-21 01:04:44 - epoch 0 | global step 160 | mode train | loss 2.0276 | accuracy 16.5625 | mean_length 63.3188
09-20-21 01:06:31 - epoch 0 | global step 170 | mode train | loss 2.0324 | accuracy 17.5 | mean_length 61.6938
09-20-21 01:08:18 - epoch 0 | global step 180 | mode train | loss 1.959 | accuracy 16.5625 | mean_length 61.525
09-20-21 01:10:05 - epoch 0 | global step 190 | mode train | loss 1.9907 | accuracy 14.6875 | mean_length 62.9562
09-20-21 01:11:52 - epoch 0 | global step 200 | mode train | loss 1.97 | accuracy 19.0625 | mean_length 63.3687
09-20-21 01:13:39 - epoch 0 | global step 210 | mode train | loss 1.9622 | accuracy 18.125 | mean_length 63.5281
09-20-21 01:15:26 - epoch 0 | global step 220 | mode train | loss 2.0406 | accuracy 13.4375 | mean_length 63.725
09-20-21 01:17:13 - epoch 0 | global step 230 | mode train | loss 2.042 | accuracy 13.75 | mean_length 63.8906
09-20-21 01:19:00 - epoch 0 | global step 240 | mode train | loss 2.0302 | accuracy 20.625 | mean_length 63.8094
09-20-21 01:20:48 - epoch 0 | global step 250 | mode train | loss 1.9983 | accuracy 15.9375 | mean_length 63.2406
09-20-21 01:22:35 - epoch 0 | global step 260 | mode train | loss 1.981 | accuracy 16.875 | mean_length 62.1344
09-20-21 01:24:22 - epoch 0 | global step 270 | mode train | loss 1.9355 | accuracy 20.9375 | mean_length 60.8687
09-20-21 01:26:09 - epoch 0 | global step 280 | mode train | loss 1.9946 | accuracy 16.875 | mean_length 58.0906
09-20-21 01:27:57 - epoch 0 | global step 290 | mode train | loss 1.9578 | accuracy 18.75 | mean_length 60.7
09-20-21 01:29:44 - epoch 0 | global step 300 | mode train | loss 1.9861 | accuracy 15.0 | mean_length 59.3188
09-20-21 01:31:31 - epoch 0 | global step 310 | mode train | loss 1.9057 | accuracy 25.625 | mean_length 51.0625
09-20-21 01:33:18 - epoch 0 | global step 320 | mode train | loss 1.8709 | accuracy 28.4375 | mean_length 48.4844
09-20-21 01:35:03 - epoch 0 | global step 330 | mode train | loss 1.8762 | accuracy 24.6875 | mean_length 41.7563
09-20-21 01:36:50 - epoch 0 | global step 340 | mode train | loss 1.8425 | accuracy 28.75 | mean_length 63.2719
09-20-21 01:38:38 - epoch 0 | global step 350 | mode train | loss 1.8477 | accuracy 26.875 | mean_length 64
09-20-21 01:40:25 - epoch 0 | global step 360 | mode train | loss 1.7689 | accuracy 30.9375 | mean_length 64
09-20-21 01:42:12 - epoch 0 | global step 370 | mode train | loss 1.7481 | accuracy 35.0 | mean_length 64
09-20-21 01:43:59 - epoch 0 | global step 380 | mode train | loss 1.7568 | accuracy 33.4375 | mean_length 64
09-20-21 01:45:46 - epoch 0 | global step 390 | mode train | loss 1.7338 | accuracy 35.625 | mean_length 63.9188
09-20-21 01:47:33 - epoch 0 | global step 400 | mode train | loss 1.7387 | accuracy 31.5625 | mean_length 63.9719
09-20-21 01:49:20 - epoch 0 | global step 410 | mode train | loss 1.591 | accuracy 40.9375 | mean_length 63.9531
09-20-21 01:51:07 - epoch 0 | global step 420 | mode train | loss 1.6361 | accuracy 39.0625 | mean_length 64
09-20-21 01:52:54 - epoch 0 | global step 430 | mode train | loss 1.6189 | accuracy 38.125 | mean_length 64
09-20-21 01:54:41 - epoch 0 | global step 440 | mode train | loss 1.5965 | accuracy 36.875 | mean_length 64
09-20-21 01:56:28 - epoch 0 | global step 450 | mode train | loss 1.4983 | accuracy 44.375 | mean_length 64
09-20-21 01:58:15 - epoch 0 | global step 460 | mode train | loss 1.469 | accuracy 46.5625 | mean_length 63.9062
09-20-21 02:00:02 - epoch 0 | global step 470 | mode train | loss 1.4632 | accuracy 46.875 | mean_length 64
09-20-21 02:01:50 - epoch 0 | global step 480 | mode train | loss 1.3829 | accuracy 46.875 | mean_length 64
09-20-21 02:03:37 - epoch 0 | global step 490 | mode train | loss 1.3599 | accuracy 47.8125 | mean_length 64
09-20-21 02:05:24 - epoch 0 | global step 500 | mode train | loss 1.3305 | accuracy 48.125 | mean_length 64
09-20-21 02:07:11 - epoch 0 | global step 510 | mode train | loss 1.2624 | accuracy 55.3125 | mean_length 64
09-20-21 02:17:06 - epoch 0 | global step 512 | mode validation | loss 1.3009 | accuracy 50.38 | mean_length 64
09-20-21 02:17:06 - Saving model to Output/accGrad4_mbart_BTen+zh-captions_lr8.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 50.38, Saved to Path: Output/accGrad4_mbart_BTen+zh-captions_lr8.0e-6_7distractors_maxstep8192_seed43
09-20-21 02:18:43 - epoch 0 | global step 520 | mode train | loss 1.3099 | accuracy 47.8125 | mean_length 64
09-20-21 02:20:30 - epoch 0 | global step 530 | mode train | loss 1.4117 | accuracy 46.5625 | mean_length 64
09-20-21 02:22:17 - epoch 0 | global step 540 | mode train | loss 1.3337 | accuracy 49.0625 | mean_length 64
09-20-21 02:24:04 - epoch 0 | global step 550 | mode train | loss 1.2157 | accuracy 55.3125 | mean_length 63.8813
09-20-21 02:25:51 - epoch 0 | global step 560 | mode train | loss 1.2216 | accuracy 55.0 | mean_length 64
09-20-21 02:27:38 - epoch 0 | global step 570 | mode train | loss 1.2828 | accuracy 53.75 | mean_length 63.85
09-20-21 02:29:25 - epoch 0 | global step 580 | mode train | loss 1.2646 | accuracy 53.125 | mean_length 64
09-20-21 02:31:12 - epoch 0 | global step 590 | mode train | loss 1.249 | accuracy 50.9375 | mean_length 64
09-20-21 02:32:59 - epoch 0 | global step 600 | mode train | loss 1.1366 | accuracy 60.9375 | mean_length 64
09-20-21 02:34:46 - epoch 0 | global step 610 | mode train | loss 1.2328 | accuracy 53.125 | mean_length 63.9125
09-20-21 02:36:33 - epoch 0 | global step 620 | mode train | loss 1.12 | accuracy 60.3125 | mean_length 64
09-20-21 02:38:20 - epoch 0 | global step 630 | mode train | loss 1.2343 | accuracy 52.5 | mean_length 64
09-20-21 02:40:07 - epoch 0 | global step 640 | mode train | loss 1.2103 | accuracy 57.1875 | mean_length 63.8281
09-20-21 02:41:54 - epoch 0 | global step 650 | mode train | loss 1.1539 | accuracy 60.3125 | mean_length 63.3563
09-20-21 02:43:40 - epoch 0 | global step 660 | mode train | loss 1.1702 | accuracy 55.9375 | mean_length 63.1187
09-20-21 02:45:27 - epoch 0 | global step 670 | mode train | loss 1.0992 | accuracy 60.3125 | mean_length 63.2344
09-20-21 02:47:14 - epoch 0 | global step 680 | mode train | loss 1.05 | accuracy 60.9375 | mean_length 63.7219
09-20-21 02:49:01 - epoch 0 | global step 690 | mode train | loss 1.0972 | accuracy 61.25 | mean_length 57.2281
09-20-21 02:50:48 - epoch 0 | global step 700 | mode train | loss 1.0554 | accuracy 61.25 | mean_length 54.25
09-20-21 02:52:35 - epoch 0 | global step 710 | mode train | loss 1.1288 | accuracy 58.4375 | mean_length 53.4375
09-20-21 02:54:22 - epoch 0 | global step 720 | mode train | loss 1.0653 | accuracy 59.6875 | mean_length 51.5625
09-20-21 02:56:09 - epoch 0 | global step 730 | mode train | loss 1.0383 | accuracy 62.1875 | mean_length 52.6594
09-20-21 02:57:55 - epoch 0 | global step 740 | mode train | loss 1.0183 | accuracy 64.6875 | mean_length 52.4969
09-20-21 02:59:42 - epoch 0 | global step 750 | mode train | loss 0.9939 | accuracy 62.8125 | mean_length 53.9969
09-20-21 03:01:30 - epoch 0 | global step 760 | mode train | loss 1.0255 | accuracy 60.0 | mean_length 54.3469
09-20-21 03:03:17 - epoch 0 | global step 770 | mode train | loss 1.154 | accuracy 54.0625 | mean_length 53.4844
09-20-21 03:05:04 - epoch 0 | global step 780 | mode train | loss 1.1519 | accuracy 53.4375 | mean_length 58.1437
09-20-21 03:06:51 - epoch 0 | global step 790 | mode train | loss 0.9676 | accuracy 65.625 | mean_length 60.7469
09-20-21 03:08:38 - epoch 0 | global step 800 | mode train | loss 0.9886 | accuracy 64.375 | mean_length 61.5031
09-20-21 03:10:25 - epoch 0 | global step 810 | mode train | loss 0.9777 | accuracy 65.9375 | mean_length 61.7281
09-20-21 03:12:11 - epoch 0 | global step 820 | mode train | loss 0.9552 | accuracy 65.625 | mean_length 61.5594
09-20-21 03:13:58 - epoch 0 | global step 830 | mode train | loss 1.0664 | accuracy 57.5 | mean_length 62.9188
09-20-21 03:15:45 - epoch 0 | global step 840 | mode train | loss 0.9895 | accuracy 64.6875 | mean_length 62.1594
09-20-21 03:17:32 - epoch 0 | global step 850 | mode train | loss 0.9496 | accuracy 65.625 | mean_length 63.2563
09-20-21 03:19:19 - epoch 0 | global step 860 | mode train | loss 0.9385 | accuracy 67.1875 | mean_length 63.3687
09-20-21 03:21:06 - epoch 0 | global step 870 | mode train | loss 0.9955 | accuracy 63.125 | mean_length 62.95
09-20-21 03:22:52 - epoch 0 | global step 880 | mode train | loss 0.9196 | accuracy 65.9375 | mean_length 62.55
09-20-21 03:24:39 - epoch 0 | global step 890 | mode train | loss 0.8755 | accuracy 66.5625 | mean_length 61.125
09-20-21 03:26:26 - epoch 0 | global step 900 | mode train | loss 0.8748 | accuracy 69.6875 | mean_length 62.1562
09-20-21 03:28:13 - epoch 0 | global step 910 | mode train | loss 0.8441 | accuracy 68.75 | mean_length 61.0063
09-20-21 03:30:00 - epoch 0 | global step 920 | mode train | loss 0.8514 | accuracy 69.6875 | mean_length 60.3875
09-20-21 03:31:47 - epoch 0 | global step 930 | mode train | loss 0.8944 | accuracy 66.25 | mean_length 60.0625
09-20-21 03:33:33 - epoch 0 | global step 940 | mode train | loss 0.8909 | accuracy 63.125 | mean_length 60.8719
09-20-21 03:35:20 - epoch 0 | global step 950 | mode train | loss 0.8757 | accuracy 69.6875 | mean_length 61.0719
09-20-21 03:37:07 - epoch 0 | global step 960 | mode train | loss 0.7846 | accuracy 74.375 | mean_length 62.0969
09-20-21 03:38:54 - epoch 0 | global step 970 | mode train | loss 0.842 | accuracy 70.0 | mean_length 61.4125
09-20-21 03:40:41 - epoch 0 | global step 980 | mode train | loss 0.8475 | accuracy 69.0625 | mean_length 60.5094
09-20-21 03:42:28 - epoch 0 | global step 990 | mode train | loss 0.7474 | accuracy 70.9375 | mean_length 60.8125
09-20-21 03:44:15 - epoch 0 | global step 1000 | mode train | loss 0.9126 | accuracy 65.625 | mean_length 61.5375
09-20-21 03:46:02 - epoch 0 | global step 1010 | mode train | loss 0.8337 | accuracy 72.1875 | mean_length 62.6094
09-20-21 03:47:49 - epoch 0 | global step 1020 | mode train | loss 0.8538 | accuracy 67.8125 | mean_length 62.1437
09-20-21 03:58:01 - epoch 0 | global step 1024 | mode validation | loss 0.7371 | accuracy 75.18 | mean_length 63.2774
09-20-21 03:58:01 - Saving model to Output/accGrad4_mbart_BTen+zh-captions_lr8.0e-6_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 75.18, Saved to Path: Output/accGrad4_mbart_BTen+zh-captions_lr8.0e-6_7distractors_maxstep8192_seed43
09-20-21 03:59:15 - epoch 0 | global step 1030 | mode train | loss 0.8257 | accuracy 69.6875 | mean_length 61.3906
09-20-21 04:01:02 - epoch 0 | global step 1040 | mode train | loss 0.8107 | accuracy 69.6875 | mean_length 60.7844
09-20-21 04:02:50 - epoch 0 | global step 1050 | mode train | loss 0.7846 | accuracy 72.1875 | mean_length 60.8375
09-20-21 04:04:37 - epoch 0 | global step 1060 | mode train | loss 0.8927 | accuracy 68.75 | mean_length 59.825
09-20-21 04:06:23 - epoch 0 | global step 1070 | mode train | loss 0.694 | accuracy 75.0 | mean_length 60.7938
09-20-21 04:08:10 - epoch 0 | global step 1080 | mode train | loss 0.7348 | accuracy 73.125 | mean_length 60.0219
09-20-21 04:09:57 - epoch 0 | global step 1090 | mode train | loss 0.706 | accuracy 74.375 | mean_length 61.2219
09-20-21 04:11:44 - epoch 0 | global step 1100 | mode train | loss 0.747 | accuracy 72.1875 | mean_length 61.5781
09-20-21 04:13:31 - epoch 0 | global step 1110 | mode train | loss 0.6776 | accuracy 76.875 | mean_length 62.4656
09-20-21 04:15:18 - epoch 0 | global step 1120 | mode train | loss 0.7607 | accuracy 73.75 | mean_length 60.8406
09-20-21 04:17:05 - epoch 0 | global step 1130 | mode train | loss 0.7236 | accuracy 74.375 | mean_length 60.5406
09-20-21 04:18:52 - epoch 0 | global step 1140 | mode train | loss 0.7253 | accuracy 70.9375 | mean_length 60.4375
09-20-21 04:20:39 - epoch 0 | global step 1150 | mode train | loss 0.7861 | accuracy 67.1875 | mean_length 59.3813
09-20-21 04:22:26 - epoch 0 | global step 1160 | mode train | loss 0.7532 | accuracy 71.5625 | mean_length 59.5344
09-20-21 04:24:12 - epoch 0 | global step 1170 | mode train | loss 0.6769 | accuracy 75.3125 | mean_length 58.2125
09-20-21 04:25:59 - epoch 0 | global step 1180 | mode train | loss 0.744 | accuracy 71.875 | mean_length 59.6344
09-20-21 04:27:46 - epoch 0 | global step 1190 | mode train | loss 0.6337 | accuracy 79.0625 | mean_length 58.4562
09-20-21 04:29:33 - epoch 0 | global step 1200 | mode train | loss 0.6402 | accuracy 77.8125 | mean_length 56.7
09-20-21 04:31:20 - epoch 0 | global step 1210 | mode train | loss 0.7043 | accuracy 75.3125 | mean_length 59.3406
09-20-21 04:33:07 - epoch 0 | global step 1220 | mode train | loss 0.7273 | accuracy 72.1875 | mean_length 57.3813
09-20-21 04:34:54 - epoch 0 | global step 1230 | mode train | loss 0.6467 | accuracy 75.3125 | mean_length 60.0625
09-20-21 04:36:41 - epoch 0 | global step 1240 | mode train | loss 0.7231 | accuracy 74.6875 | mean_length 61.1656
09-20-21 04:38:28 - epoch 0 | global step 1250 | mode train | loss 0.5901 | accuracy 80.3125 | mean_length 61.85
