==========================================
SLURM_JOB_ID = 5708536
SLURM_JOB_NODELIST = d14-05
TMPDIR = /tmp/SLURM_5708536
==========================================
/home1/zliu9986/communication-translation
08-29-21 00:39:32 - Dataset Loaded
08-29-21 00:39:32 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=2, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=2e-05, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart-large-cc25', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad2_mbart_noBT_lr2.0e-5_7distractors_maxstep8192_seed42', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=42, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
08-29-21 00:40:00 - epoch 0 | global step 0 | mode train | loss 2.7459 | accuracy 12.5 | mean_length 52.5
08-29-21 00:49:50 - epoch 0 | global step 0 | mode validation | loss 3.3243 | accuracy 12.34 | mean_length 63.292
08-29-21 00:49:50 - Saving model to Output/accGrad2_mbart_noBT_lr2.0e-5_7distractors_maxstep8192_seed42
Epoch: 0, Prediction Accuracy: 12.34, Saved to Path: Output/accGrad2_mbart_noBT_lr2.0e-5_7distractors_maxstep8192_seed42
08-29-21 00:50:53 - epoch 0 | global step 10 | mode train | loss 2.7233 | accuracy 13.1579 | mean_length 62.8421
08-29-21 00:50:56 - epoch 0 | global step 10 | mode train | loss 2.3887 | accuracy 37.5 | mean_length 64
08-29-21 00:51:49 - epoch 0 | global step 20 | mode train | loss 2.6077 | accuracy 13.8158 | mean_length 64
08-29-21 00:51:52 - epoch 0 | global step 20 | mode train | loss 2.0303 | accuracy 12.5 | mean_length 64
08-29-21 00:52:44 - epoch 0 | global step 30 | mode train | loss 2.2435 | accuracy 11.1842 | mean_length 64
08-29-21 00:52:47 - epoch 0 | global step 30 | mode train | loss 2.1832 | accuracy 0.0 | mean_length 64
08-29-21 00:53:39 - epoch 0 | global step 40 | mode train | loss 2.2311 | accuracy 15.1316 | mean_length 64
08-29-21 00:53:42 - epoch 0 | global step 40 | mode train | loss 2.094 | accuracy 12.5 | mean_length 64
08-29-21 00:54:34 - epoch 0 | global step 50 | mode train | loss 2.1937 | accuracy 8.5526 | mean_length 64
08-29-21 00:54:37 - epoch 0 | global step 50 | mode train | loss 2.0972 | accuracy 12.5 | mean_length 64
08-29-21 00:55:29 - epoch 0 | global step 60 | mode train | loss 2.1023 | accuracy 16.4474 | mean_length 64
08-29-21 00:55:32 - epoch 0 | global step 60 | mode train | loss 2.1659 | accuracy 0.0 | mean_length 64
08-29-21 00:56:24 - epoch 0 | global step 70 | mode train | loss 2.087 | accuracy 11.8421 | mean_length 64
08-29-21 00:56:27 - epoch 0 | global step 70 | mode train | loss 2.1242 | accuracy 25.0 | mean_length 64
