==========================================
SLURM_JOB_ID = 5860779
SLURM_JOB_NODELIST = d14-16
TMPDIR = /tmp/SLURM_5860779
==========================================
/home1/zliu9986/communication-translation
09-12-21 22:31:41 - Dataset Loaded
09-12-21 22:31:41 - Configuration:
Namespace(TransferH=False, alpha=1.0, batch_size=8, beam_width=5, bidirectional=False, config='Configs/mbart_ec_en+zh.yml', cpu=False, decode_how='beam', device=device(type='cuda'), do_eval=True, do_train=True, dropout=0.1, fix_bhd=False, fix_spk=False, grad_clip=1.0, gradient_accumulation_steps=4, hard=False, has_vocab_constraint=False, hidden_dim=512, image_dim=2048, lr=1.25e-05, max_global_step=8192, max_seq_length=64, mode='emergent_communication', model_name='Models/mbart_bt_en+zh_lr25e-6', n_gpu=1, no_share_bhd=False, no_terminal=False, no_write=False, num_distractors_train=7, num_distractors_valid=7, num_games=30, num_layers=1, output_dir='Output/accGrad4_mbart_BTen+zh_lr1.25e-5_7distractors_maxstep8192_seed43', print_every=10, save_output_txt=True, save_pretrain_seperately=True, seed=43, source_lang='en_XX', source_lang_vocab_constrain_file='/projects/unmt/communication-translation/en_cc_tokenID2count_dict.cc25.json', stats_to_print=['loss', 'accuracy', 'caption generation loss', 'image selection loss', 'mean_length'], target_acc=85.0, target_lang='zh_CN', target_lang_vocab_constrain_file='/projects/unmt/communication-translation/zh-Hans_cc_tokenID2count_dict.cc25.json', temp=1.0, temperature=1.0, train_images='./Data/ec_finetuning/images_train', two_ffwd=False, unit_norm=False, valid_every=512, valid_images='./Data/ec_finetuning/images_val', vocab_size=4035)
Sharing visual system for each agent.
09-12-21 22:41:38 - epoch 0 | global step 0 | mode validation | loss 2.5007 | accuracy 12.38 | mean_length 53.3506
09-12-21 22:41:38 - Saving model to Output/accGrad4_mbart_BTen+zh_lr1.25e-5_7distractors_maxstep8192_seed43
Epoch: 0, Prediction Accuracy: 12.38, Saved to Path: Output/accGrad4_mbart_BTen+zh_lr1.25e-5_7distractors_maxstep8192_seed43
09-12-21 22:43:03 - epoch 0 | global step 10 | mode train | loss 2.3431 | accuracy 16.25 | mean_length 28.8156
09-12-21 22:43:22 - epoch 0 | global step 20 | mode train | loss 2.5338 | accuracy 14.375 | mean_length 5.825
09-12-21 22:43:48 - epoch 0 | global step 30 | mode train | loss 2.5838 | accuracy 13.4375 | mean_length 4.9875
09-12-21 22:44:11 - epoch 0 | global step 40 | mode train | loss 2.606 | accuracy 10.3125 | mean_length 4.5
09-12-21 22:44:38 - epoch 0 | global step 50 | mode train | loss 2.4562 | accuracy 14.375 | mean_length 4.9031
09-12-21 22:45:16 - epoch 0 | global step 60 | mode train | loss 2.4065 | accuracy 14.0625 | mean_length 5.6437
09-12-21 22:46:01 - epoch 0 | global step 70 | mode train | loss 2.3863 | accuracy 15.3125 | mean_length 6.8969
09-12-21 22:46:46 - epoch 0 | global step 80 | mode train | loss 2.3764 | accuracy 12.8125 | mean_length 6.85
09-12-21 22:46:57 - epoch 0 | global step 90 | mode train | loss 2.3273 | accuracy 8.75 | mean_length 3.4156
09-12-21 22:47:08 - epoch 0 | global step 100 | mode train | loss 2.2338 | accuracy 12.5 | mean_length 3.3469
09-12-21 22:47:14 - epoch 0 | global step 110 | mode train | loss 2.1675 | accuracy 10.625 | mean_length 3.0375
09-12-21 22:47:22 - epoch 0 | global step 120 | mode train | loss 2.254 | accuracy 11.25 | mean_length 3.1344
09-12-21 22:47:29 - epoch 0 | global step 130 | mode train | loss 2.2009 | accuracy 11.5625 | mean_length 3.0781
09-12-21 22:47:36 - epoch 0 | global step 140 | mode train | loss 2.1805 | accuracy 10.9375 | mean_length 3.1
09-12-21 22:47:45 - epoch 0 | global step 150 | mode train | loss 2.1887 | accuracy 12.1875 | mean_length 3.2437
09-12-21 22:47:51 - epoch 0 | global step 160 | mode train | loss 2.1452 | accuracy 15.625 | mean_length 3.0562
09-12-21 22:47:58 - epoch 0 | global step 170 | mode train | loss 2.1618 | accuracy 12.8125 | mean_length 3.0625
09-12-21 22:48:05 - epoch 0 | global step 180 | mode train | loss 2.1418 | accuracy 14.375 | mean_length 3.0594
09-12-21 22:48:16 - epoch 0 | global step 190 | mode train | loss 2.1737 | accuracy 11.5625 | mean_length 3.425
09-12-21 22:48:23 - epoch 0 | global step 200 | mode train | loss 2.1569 | accuracy 13.125 | mean_length 3.0187
09-12-21 22:48:30 - epoch 0 | global step 210 | mode train | loss 2.1219 | accuracy 11.5625 | mean_length 3.0531
09-12-21 22:48:36 - epoch 0 | global step 220 | mode train | loss 2.151 | accuracy 11.25 | mean_length 3.025
09-12-21 22:48:45 - epoch 0 | global step 230 | mode train | loss 2.1548 | accuracy 10.625 | mean_length 3.2188
09-12-21 22:48:52 - epoch 0 | global step 240 | mode train | loss 2.1313 | accuracy 10.9375 | mean_length 3.0531
09-12-21 22:48:58 - epoch 0 | global step 250 | mode train | loss 2.1321 | accuracy 11.5625 | mean_length 3.025
09-12-21 22:49:05 - epoch 0 | global step 260 | mode train | loss 2.1251 | accuracy 13.125 | mean_length 3.0312
09-12-21 22:49:11 - epoch 0 | global step 270 | mode train | loss 2.1433 | accuracy 12.8125 | mean_length 3.0656
09-12-21 22:49:23 - epoch 0 | global step 280 | mode train | loss 2.1493 | accuracy 11.5625 | mean_length 3.4688
09-12-21 22:49:30 - epoch 0 | global step 290 | mode train | loss 2.1342 | accuracy 10.0 | mean_length 3.0187
09-12-21 22:49:36 - epoch 0 | global step 300 | mode train | loss 2.1647 | accuracy 7.5 | mean_length 3
09-12-21 22:49:42 - epoch 0 | global step 310 | mode train | loss 2.1111 | accuracy 10.3125 | mean_length 3.0156
09-12-21 22:49:48 - epoch 0 | global step 320 | mode train | loss 2.0943 | accuracy 15.625 | mean_length 3.0094
09-12-21 22:49:54 - epoch 0 | global step 330 | mode train | loss 2.1064 | accuracy 11.875 | mean_length 3
09-12-21 22:50:01 - epoch 0 | global step 340 | mode train | loss 2.0983 | accuracy 13.125 | mean_length 3.0031
09-12-21 22:50:07 - epoch 0 | global step 350 | mode train | loss 2.1126 | accuracy 11.5625 | mean_length 3
09-12-21 22:50:13 - epoch 0 | global step 360 | mode train | loss 2.0989 | accuracy 12.8125 | mean_length 3
09-12-21 22:50:19 - epoch 0 | global step 370 | mode train | loss 2.0998 | accuracy 9.6875 | mean_length 3.0031
09-12-21 22:50:25 - epoch 0 | global step 380 | mode train | loss 2.1122 | accuracy 11.25 | mean_length 3.0063
09-12-21 22:50:31 - epoch 0 | global step 390 | mode train | loss 2.0952 | accuracy 14.375 | mean_length 3.0031
09-12-21 22:50:37 - epoch 0 | global step 400 | mode train | loss 2.1235 | accuracy 10.9375 | mean_length 3.0031
09-12-21 22:50:44 - epoch 0 | global step 410 | mode train | loss 2.093 | accuracy 16.5625 | mean_length 3.0031
09-12-21 22:50:50 - epoch 0 | global step 420 | mode train | loss 2.1171 | accuracy 11.875 | mean_length 3.0031
09-12-21 22:50:56 - epoch 0 | global step 430 | mode train | loss 2.0838 | accuracy 14.375 | mean_length 3
09-12-21 22:51:02 - epoch 0 | global step 440 | mode train | loss 2.1226 | accuracy 13.75 | mean_length 3
09-12-21 22:51:08 - epoch 0 | global step 450 | mode train | loss 2.4592 | accuracy 10.3125 | mean_length 3
09-12-21 22:51:14 - epoch 0 | global step 460 | mode train | loss 2.175 | accuracy 8.75 | mean_length 3
09-12-21 22:51:20 - epoch 0 | global step 470 | mode train | loss 2.1098 | accuracy 13.75 | mean_length 3
09-12-21 22:51:26 - epoch 0 | global step 480 | mode train | loss 2.0845 | accuracy 12.5 | mean_length 3.0031
09-12-21 22:51:32 - epoch 0 | global step 490 | mode train | loss 2.0824 | accuracy 15.3125 | mean_length 3
09-12-21 22:51:39 - epoch 0 | global step 500 | mode train | loss 2.0755 | accuracy 13.125 | mean_length 3
